Tarih,Saat,PTF (TL/MWh),Yük Tahmin Planı (MWh),Doğalgaz,Rüzgar,Linyit,İthal Kömür,Jeotermal,Barajlı,Biyokütle,Akarsu,Gunes,Dolar_Kuru,dogalgaz_fiyatlari_Mwh
2025-02-10,01:00,2596.34,32732.0,7181.09,6380.35,4112.1,8723.0,1167.06,2698.47,1014.39,597.43,0.0,35.89970016479492,1127.82
2025-02-10,02:00,2200.0,31263.0,6316.64,6310.99,4216.4,8723.0,1168.05,1901.47,1014.22,514.46,0.0,35.89970016479492,1127.82
2025-02-10,03:00,1980.99,31345.0,6106.43,6163.8,4140.5,8723.0,1170.44,1626.27,1012.78,473.39,0.0,35.89970016479492,1127.82
2025-02-10,04:00,1875.0,31377.0,5957.23,6141.35,4194.7,8723.0,1172.02,1483.27,1015.48,399.67,0.0,35.89970016479492,1127.82
2025-02-10,05:00,1999.99,32148.0,6453.03,6046.01,4254.5,8723.0,1175.61,1495.27,1013.18,414.75,0.0,35.89970016479492,1127.82
2025-02-10,06:00,2468.3,34250.0,8293.3,5943.85,4262.5,8723.0,1175.5,1331.17,1014.26,443.24,0.01,35.89970016479492,1127.82
2025-02-10,07:00,2417.0,37973.0,10790.13,5883.21,4283.5,8724.0,1168.13,1998.27,1020.92,633.33,12.69,35.89970016479492,1127.82
2025-02-10,08:00,2950.0,44390.0,13369.42,5916.63,4376.5,8725.0,1162.16,3701.47,1035.93,1003.5,239.6,35.89970016479492,1127.82
2025-02-10,09:00,2950.0,47367.0,14066.94,5918.51,4398.5,8730.0,1161.36,4103.27,1048.95,1081.43,682.32,35.89970016479492,1127.82
2025-02-10,10:00,2848.48,48155.0,14270.61,6070.78,4352.6,8734.0,1157.48,3611.07,1060.5,936.02,927.94,35.89970016479492,1127.82
2025-02-10,11:00,2787.33,48259.0,14113.14,6181.7,4270.0,8753.0,1152.69,3406.27,1070.5,885.26,1022.8,35.89970016479492,1127.82
2025-02-10,12:00,2247.01,46880.0,13828.58,6265.65,4333.28,8754.0,1145.57,2198.07,1067.36,703.18,975.07,35.89970016479492,1127.82
2025-02-10,13:00,2596.33,46584.0,13928.0,6239.15,4333.28,8753.0,1136.75,2374.07,1041.66,772.39,875.98,35.89970016479492,1127.82
2025-02-10,14:00,2700.0,46699.0,14104.84,6284.57,4290.28,8749.0,1128.75,3150.17,1045.3,857.57,849.4,35.89970016479492,1127.82
2025-02-10,15:00,2898.99,46273.0,14153.26,6428.92,4270.28,8730.0,1123.17,3840.07,1039.05,1088.47,650.35,35.89970016479492,1127.82
2025-02-10,16:00,2950.0,46425.0,14119.07,6501.81,4273.5,8728.0,1119.46,5575.07,1027.08,1238.16,399.58,35.89970016479492,1127.82
2025-02-10,17:00,2990.0,46967.0,14598.77,6352.09,4185.3,8724.0,1115.41,6625.07,1016.53,1519.29,124.46,35.89970016479492,1127.82
2025-02-10,18:00,2989.0,47253.0,14897.86,6360.45,4185.2,8739.0,1121.5,6746.37,1000.47,1620.67,2.82,35.89970016479492,1127.82
2025-02-10,19:00,2950.01,46928.0,14907.74,6345.47,4179.6,8738.0,1128.38,6584.37,998.07,1511.78,0.0,35.89970016479492,1127.82
2025-02-10,20:00,2848.49,45844.0,14880.62,6242.59,4253.6,8738.0,1137.06,5915.57,1007.33,1348.09,0.0,35.89970016479492,1127.82
2025-02-10,21:00,2787.34,44508.0,14718.64,6078.74,4242.0,8498.0,1145.81,5201.77,994.33,1329.32,0.0,35.89970016479492,1127.82
2025-02-10,22:00,2700.0,42929.0,13494.22,5784.19,4286.6,8248.0,1150.26,5782.87,990.65,1047.97,0.0,35.89970016479492,1127.82
2025-02-10,23:00,2787.33,40752.0,12590.89,5614.72,4275.6,8098.0,1152.52,5292.07,992.06,1085.79,0.0,35.89970016479492,1127.82
2025-02-11,00:00,2588.34,39360.0,11594.6,5490.0,4084.35,8109.0,1160.86,3794.87,984.84,976.11,0.0,35.99263000488281,1127.82
2025-02-11,01:00,2464.11,36573.0,11408.37,5289.63,4053.35,8109.0,1161.18,2381.77,982.04,719.42,0.0,35.99263000488281,1127.82
2025-02-11,02:00,2200.0,35618.0,10730.65,5096.82,4021.35,8109.0,1163.68,1822.77,983.13,635.51,0.0,35.99263000488281,1127.82
2025-02-11,03:00,2000.0,35472.0,10072.23,5017.99,4020.35,8125.0,1166.55,1532.57,971.2,555.66,0.0,35.99263000488281,1127.82
2025-02-11,04:00,2000.0,35431.0,10018.29,5135.46,4099.6,8125.0,1167.66,1335.57,971.2,497.62,0.0,35.99263000488281,1127.82
2025-02-11,05:00,2073.33,35670.0,10491.73,5233.56,4077.6,8125.0,1170.95,1335.57,966.53,536.46,0.0,35.99263000488281,1127.82
2025-02-11,06:00,2200.01,37397.0,11554.13,5290.19,4083.6,8125.0,1171.22,1470.37,969.53,612.77,0.07,35.99263000488281,1127.82
2025-02-11,07:00,2850.0,40960.0,13951.33,5253.97,4064.6,8109.0,1172.51,1851.07,975.35,858.82,10.73,35.99263000488281,1127.82
2025-02-11,08:00,2990.01,47968.0,15562.42,5233.06,4078.99,8110.0,1171.93,3497.17,988.27,1130.33,236.25,35.99263000488281,1127.82
2025-02-11,09:00,2991.1,50284.0,15780.28,5219.03,4063.75,8114.0,1170.07,4016.17,996.18,1164.12,666.29,35.99263000488281,1127.82
2025-02-11,10:00,2990.0,50479.0,15806.89,5131.53,3988.5,8116.0,1168.11,3955.27,1005.33,983.5,884.13,35.99263000488281,1127.82
2025-02-11,11:00,2936.68,50317.0,15802.57,5056.1,4006.0,8118.0,1164.18,4275.47,1016.11,1038.54,947.84,35.99263000488281,1127.82
2025-02-11,12:00,2603.64,49118.0,15767.77,4999.23,3890.0,8119.0,1157.66,2800.07,1019.75,864.21,900.06,35.99263000488281,1127.82
2025-02-11,13:00,2699.99,48825.0,15763.54,5025.02,3847.69,8119.0,1150.65,2942.57,1022.8,904.16,881.9,35.99263000488281,1127.82
2025-02-11,14:00,2898.88,48758.0,15780.33,5203.23,3742.85,8117.0,1142.26,3657.07,1006.72,1023.59,874.19,35.99263000488281,1127.82
2025-02-11,15:00,2877.33,48557.0,15792.53,5337.26,3770.69,8115.0,1136.01,4635.63,1002.42,1143.53,729.79,35.99263000488281,1127.82
2025-02-11,16:00,2945.99,48605.0,15799.41,5505.08,3827.4,8114.0,1131.55,5966.27,995.86,1273.9,533.24,35.99263000488281,1127.82
2025-02-11,17:00,2990.01,48931.0,15805.78,5704.97,3883.0,8110.0,1131.03,6772.07,987.61,1493.04,154.45,35.99263000488281,1127.82
2025-02-11,18:00,2990.0,48960.0,16020.36,5849.95,3893.8,8109.0,1133.39,7117.57,997.75,1744.43,4.41,35.99263000488281,1127.82
2025-02-11,19:00,2980.0,48661.0,16027.51,5993.13,3855.6,8109.0,1142.45,6587.87,984.37,1686.7,0.0,35.99263000488281,1127.82
2025-02-11,20:00,2877.34,47850.0,16029.92,5954.02,3814.6,8109.0,1148.68,6075.27,982.52,1392.2,0.0,35.99263000488281,1127.82
2025-02-11,21:00,2877.33,46769.0,15831.11,5831.27,3763.6,8108.0,1155.98,5195.27,984.13,1264.1,0.0,35.99263000488281,1127.82
2025-02-11,22:00,2588.33,45319.0,14294.08,5669.48,3761.6,7962.0,1161.32,5883.87,977.63,1057.02,0.0,35.99263000488281,1127.82
2025-02-11,23:00,2550.0,43319.0,13383.23,5400.08,3768.6,7962.0,1163.85,5262.87,976.43,986.9,0.0,35.99263000488281,1127.82
2025-02-12,00:00,2500.0,37169.0,9057.32,5258.27,3896.6,7962.0,1160.34,7337.38,947.24,860.27,0.0,35.99468994140625,1127.82
2025-02-12,01:00,2066.34,35188.0,7230.82,5139.55,3940.85,7962.0,1163.02,6576.38,954.42,809.66,0.0,35.99468994140625,1127.82
2025-02-12,02:00,2208.0,34268.0,6941.62,5104.62,3994.35,8082.0,1166.01,5523.68,965.02,764.94,0.0,35.99468994140625,1127.82
2025-02-12,03:00,2066.33,33983.0,6820.92,4916.2,3960.6,8064.5,1170.4,5448.68,965.19,638.58,0.0,35.99468994140625,1127.82
2025-02-12,04:00,2100.01,33936.0,6901.16,4815.18,4102.4,8101.0,1171.24,5127.68,964.17,586.83,0.0,35.99468994140625,1127.82
2025-02-12,05:00,2100.01,34229.0,6923.92,4746.56,4136.6,8133.0,1173.61,5457.68,960.32,602.14,0.0,35.99468994140625,1127.82
2025-02-12,06:00,2323.0,35395.0,8090.57,4623.37,4181.1,8396.0,1173.81,5125.48,961.37,767.03,0.1,35.99468994140625,1127.82
2025-02-12,07:00,1874.99,39029.0,9738.41,4457.95,4195.6,8572.0,1175.68,6032.78,969.07,963.33,10.91,35.99468994140625,1127.82
2025-02-12,08:00,2869.8,46227.0,13335.78,4214.4,4204.4,8573.0,1175.03,7231.88,949.67,1205.55,278.41,35.99468994140625,1127.82
2025-02-12,09:00,2949.99,49249.0,13555.25,4158.66,4226.4,8579.0,1172.82,8292.88,938.99,1341.78,767.35,35.99468994140625,1127.82
2025-02-12,10:00,2896.34,49793.0,13444.55,4135.19,4206.6,8584.0,1168.29,8021.48,957.96,1116.78,1026.89,35.99468994140625,1127.82
2025-02-12,11:00,2700.0,50081.0,13329.93,4233.95,4196.4,8749.0,1162.81,7548.88,966.77,1003.83,955.03,35.99468994140625,1127.82
2025-02-12,12:00,2066.34,49344.0,11265.76,4457.49,4196.6,8750.0,1157.17,7029.18,974.48,901.57,930.64,35.99468994140625,1127.82
2025-02-12,13:00,2066.34,49439.0,11291.06,4512.52,4214.79,8748.0,1145.63,7352.18,983.73,892.37,857.43,35.99468994140625,1127.82
2025-02-12,14:00,2499.99,49457.0,12585.26,4611.09,4211.8,8746.0,1135.42,7447.08,957.39,932.51,891.7,35.99468994140625,1127.82
2025-02-12,15:00,2270.0,49150.0,12228.56,4898.03,4262.6,8741.0,1130.26,8402.98,964.42,943.11,721.42,35.99468994140625,1127.82
2025-02-12,16:00,2700.0,49097.0,13427.73,5024.07,4256.2,8739.0,1130.72,9591.78,959.28,1059.57,413.15,35.99468994140625,1127.82
2025-02-12,17:00,2949.0,49108.0,13522.42,5017.0,4349.0,8735.0,1128.99,10736.38,951.88,1386.87,134.69,35.99468994140625,1127.82
2025-02-12,18:00,2933.33,48762.0,13505.08,4996.57,4350.8,8734.0,1132.3,10818.18,965.2,1503.26,3.13,35.99468994140625,1127.82
2025-02-12,19:00,2790.0,48319.0,13439.82,5001.64,4327.3,8734.0,1139.21,10338.78,961.58,1497.46,0.0,35.99468994140625,1127.82
2025-02-12,20:00,2174.99,47312.0,12468.01,5177.18,4327.6,8734.0,1147.98,9935.08,955.36,1233.17,0.0,35.99468994140625,1127.82
2025-02-12,21:00,2199.99,46002.0,11424.91,5145.6,4353.6,8734.0,1152.52,9433.88,957.78,1139.67,0.0,35.99468994140625,1127.82
2025-02-12,22:00,2495.0,44351.0,10769.61,4743.09,4352.6,8734.0,1158.34,9285.28,949.98,986.35,0.0,35.99468994140625,1127.82
2025-02-12,23:00,2066.34,42256.0,9492.81,4480.93,4325.6,8734.0,1161.7,8770.28,980.42,937.98,0.0,35.99468994140625,1127.82
2025-02-13,00:00,2100.0,39404.0,8611.69,3988.35,4178.5,8733.5,1167.65,7925.33,935.87,809.48,0.0,36.11600112915039,1127.82
2025-02-13,01:00,2100.0,37352.0,7766.28,3752.99,4189.5,8733.5,1171.27,6683.33,962.95,849.41,0.0,36.11600112915039,1127.82
2025-02-13,02:00,2093.35,36283.0,7505.28,3591.03,4157.5,8733.5,1174.55,5781.33,962.89,837.63,0.0,36.11600112915039,1127.82
2025-02-13,03:00,1980.99,35765.0,7278.78,3470.58,4155.5,8737.5,1177.13,5392.33,936.28,681.39,0.0,36.11600112915039,1127.82
2025-02-13,04:00,1874.99,35619.0,7105.38,3331.81,4159.0,8737.5,1179.05,5417.33,968.2,624.73,0.0,36.11600112915039,1127.82
2025-02-13,05:00,2078.39,36003.0,7901.33,3203.96,4149.0,8737.5,1179.61,5417.33,962.53,635.27,0.0,36.11600112915039,1127.82
2025-02-13,06:00,2520.36,37335.0,9162.15,3014.86,4203.5,8737.5,1181.41,5462.93,936.03,756.23,0.14,36.11600112915039,1127.82
2025-02-13,07:00,2236.5,40734.0,11115.48,2905.44,4179.5,8733.5,1182.65,6348.93,966.4,930.36,8.23,36.11600112915039,1127.82
2025-02-13,08:00,2849.99,47927.0,14494.66,2745.78,4179.8,8734.5,1181.34,8389.33,954.57,1230.24,134.53,36.11600112915039,1127.82
2025-02-13,09:00,2949.99,50684.0,14696.58,2674.22,4171.3,8738.5,1162.46,9305.63,979.91,1486.97,364.23,36.11600112915039,1127.82
2025-02-13,10:00,2899.0,51181.0,14673.23,2550.86,4134.09,8743.5,1158.89,9171.43,993.18,1167.11,497.25,36.11600112915039,1127.82
2025-02-13,11:00,2786.49,51318.0,14470.94,2449.93,4145.19,8734.0,1153.26,8789.53,1002.09,1098.59,583.28,36.11600112915039,1127.82
2025-02-13,12:00,2349.99,50477.0,13237.09,2409.43,4088.19,8763.5,1148.96,8106.73,1023.97,970.82,808.16,36.11600112915039,1127.82
2025-02-13,13:00,2399.99,50604.0,13499.13,2352.71,4020.4,8764.5,1137.89,8052.73,1023.83,998.65,797.95,36.11600112915039,1127.82
2025-02-13,14:00,2275.0,50574.0,13823.04,2369.04,4025.1,8761.5,1132.01,8827.63,1022.6,1007.49,756.15,36.11600112915039,1127.82
2025-02-13,15:00,2174.99,50232.0,13281.75,2336.61,4018.8,8741.5,1095.06,9780.63,1019.52,1125.19,741.78,36.11600112915039,1127.82
2025-02-13,16:00,2700.0,50167.0,14266.34,2279.38,4000.5,8739.5,1121.63,10457.83,1009.24,1334.82,547.78,36.11600112915039,1127.82
2025-02-13,17:00,2949.99,50006.0,14939.57,2148.17,3933.7,8734.5,1120.47,11265.63,945.76,1741.4,244.83,36.11600112915039,1127.82
2025-02-13,18:00,2950.0,49479.0,15170.83,2101.66,3920.5,8733.5,1139.51,11527.53,945.51,1887.71,4.74,36.11600112915039,1127.82
2025-02-13,19:00,2949.99,48971.0,15012.65,2102.25,3868.5,8733.5,1145.55,11416.43,942.58,1801.53,0.0,36.11600112915039,1127.82
2025-02-13,20:00,2888.38,48168.0,14829.61,2056.46,3862.5,8733.5,1151.99,10953.83,934.84,1459.36,0.0,36.11600112915039,1127.82
2025-02-13,21:00,2688.89,46944.0,14299.09,2154.44,3848.5,8737.5,1158.68,10057.83,941.19,1362.13,0.0,36.11600112915039,1127.82
2025-02-13,22:00,2550.0,45391.0,13181.46,2172.69,3846.5,8737.5,1164.07,9699.93,931.89,1179.85,0.0,36.11600112915039,1127.82
2025-02-13,23:00,2480.08,43238.0,11858.42,2281.67,3852.9,8737.5,1165.62,8877.93,931.14,1155.51,0.0,36.11600112915039,1127.82
2025-02-14,00:00,2699.99,38762.0,9486.97,2367.2,3956.6,9182.5,1156.3,8265.53,924.95,1110.55,0.0,36.1963005065918,1127.82
2025-02-14,01:00,2446.63,36770.0,8200.53,2545.18,3933.6,9182.5,1158.08,6992.53,924.0,1023.14,0.0,36.1963005065918,1127.82
2025-02-14,02:00,2199.99,35659.0,6878.07,2633.76,3945.6,9182.5,1164.1,6905.53,938.34,925.58,0.0,36.1963005065918,1127.82
2025-02-14,03:00,1874.99,35080.0,6382.02,2776.31,3914.1,9203.5,1166.15,6536.33,938.48,803.97,0.0,36.1963005065918,1127.82
2025-02-14,04:00,1874.98,34877.0,6193.22,2810.18,3930.7,9202.8,1166.49,6546.33,938.89,770.19,0.0,36.1963005065918,1127.82
2025-02-14,05:00,1980.99,35202.0,6761.02,2887.61,3963.3,9203.5,1168.65,6311.33,937.09,772.85,0.0,36.1963005065918,1127.82
2025-02-14,06:00,2451.65,36437.0,8339.04,2943.08,3971.6,9203.5,1168.32,5619.03,918.74,852.44,0.56,36.1963005065918,1127.82
2025-02-14,07:00,2534.01,39538.0,9689.34,3064.73,3979.6,9203.5,1168.43,5968.53,925.61,1050.92,15.14,36.1963005065918,1127.82
2025-02-14,08:00,2950.0,46837.0,10265.74,3277.45,4030.8,9207.5,1167.22,8724.13,931.7,1575.03,335.5,36.1963005065918,1127.82
2025-02-14,09:00,2949.99,49454.0,10207.76,3398.78,4025.7,9224.5,1163.8,9078.13,935.46,1673.77,962.8,36.1963005065918,1127.82
2025-02-14,10:00,2700.0,49905.0,10351.72,3394.63,3799.29,9238.5,1158.34,8310.53,958.95,1360.38,1284.8,36.1963005065918,1127.82
2025-02-14,11:00,2618.39,49983.0,9395.26,3300.39,3815.9,9241.5,1149.9,8052.23,964.77,1263.42,1413.58,36.1963005065918,1127.82
2025-02-14,12:00,1874.99,49152.0,6768.02,3313.53,3943.1,9242.5,1142.5,7457.43,960.34,1054.39,1596.62,36.1963005065918,1127.82
2025-02-14,13:00,1000.01,48996.0,6445.72,3306.59,3934.2,8622.5,1145.56,7197.43,970.38,1032.62,1708.73,36.1963005065918,1127.82
2025-02-14,14:00,2025.99,49382.0,7577.11,3331.07,3936.19,9240.5,1137.25,7873.43,976.05,1125.59,1710.4,36.1963005065918,1127.82
2025-02-14,15:00,2355.0,49146.0,8534.91,3268.57,3964.5,9237.5,1130.41,8603.43,968.04,1132.06,1614.6,36.1963005065918,1127.82
2025-02-14,16:00,2634.0,49084.0,10786.02,3092.19,3978.9,9218.5,1128.21,9375.93,960.52,1241.27,1265.93,36.1963005065918,1127.82
2025-02-14,17:00,2829.0,48946.0,11481.02,3048.82,3984.0,9182.5,1127.56,11112.23,952.81,1849.54,431.82,36.1963005065918,1127.82
2025-02-14,18:00,2850.0,48358.0,11892.59,3092.3,4089.8,9178.5,1130.64,11506.23,947.57,1910.51,6.51,36.1963005065918,1127.82
2025-02-14,19:00,2788.89,47907.0,11809.32,3452.73,4127.6,9203.5,1138.42,11215.33,951.57,1746.71,0.0,36.1963005065918,1127.82
2025-02-14,20:00,2649.08,46982.0,11625.65,3851.61,4087.6,9203.5,1145.1,10207.53,941.25,1476.67,0.0,36.1963005065918,1127.82
2025-02-14,21:00,2390.01,45770.0,11461.21,4074.77,3999.6,9203.5,1151.88,9307.63,935.6,1322.42,0.0,36.1963005065918,1127.82
2025-02-14,22:00,2424.99,44144.0,10837.92,4247.11,4035.3,9203.5,1157.97,8322.53,946.76,1120.18,0.0,36.1963005065918,1127.82
2025-02-14,23:00,2250.01,41752.0,9250.84,4321.5,3860.6,9203.5,1159.96,8257.53,949.25,1128.7,0.0,36.1963005065918,1127.82
2025-02-15,00:00,2598.38,39588.0,9720.46,4413.27,3863.5,9173.0,1160.96,5189.13,935.66,1194.1,0.0,36.1963005065918,1127.82
2025-02-15,01:00,2304.99,37144.0,9391.23,4534.05,3592.0,9173.0,1162.48,3578.13,928.96,993.02,0.0,36.1963005065918,1127.82
2025-02-15,02:00,2300.0,35445.0,8940.68,4632.87,3666.0,9173.0,1164.63,2680.83,930.4,858.05,0.0,36.1963005065918,1127.82
2025-02-15,03:00,2125.0,34353.0,8768.76,4623.29,3735.0,9188.7,1167.19,2076.73,931.15,715.62,0.0,36.1963005065918,1127.82
2025-02-15,04:00,1999.98,33902.0,8503.48,4623.89,3725.0,9188.7,1169.58,1931.73,933.11,703.42,0.0,36.1963005065918,1127.82
2025-02-15,05:00,2025.11,34089.0,8671.88,4649.92,3727.0,9188.7,1172.71,1917.53,926.11,704.01,0.1,36.1963005065918,1127.82
2025-02-15,06:00,2477.57,35013.0,9305.79,4613.37,3747.0,9188.7,1172.28,2063.93,941.55,725.06,0.1,36.1963005065918,1127.82
2025-02-15,07:00,2688.89,36758.0,9622.29,4659.57,3788.0,9096.5,1171.62,2305.63,944.97,937.93,30.89,36.1963005065918,1127.82
2025-02-15,08:00,2847.99,41364.0,9914.79,4662.99,3802.0,9151.5,1169.06,3297.33,961.65,1289.96,564.97,36.1963005065918,1127.82
2025-02-15,09:00,2674.99,43656.0,9409.0,4722.01,3805.0,9162.5,1163.91,2892.83,978.21,1130.19,1496.32,36.1963005065918,1127.82
2025-02-15,10:00,2200.0,44531.0,8888.9,4550.98,3819.39,9062.5,1156.03,3060.33,999.36,987.23,1721.28,36.1963005065918,1127.82
2025-02-15,11:00,2200.0,44896.0,7483.7,4429.69,3731.68,9064.5,1146.34,3831.93,1000.11,903.69,1776.06,36.1963005065918,1127.82
2025-02-15,12:00,1615.99,44532.0,6120.1,4182.6,3687.8,9054.5,1138.1,3832.93,1006.6,783.69,1797.07,36.1963005065918,1127.82
2025-02-15,13:00,2032.99,44370.0,6728.8,3848.54,3504.8,9054.5,1128.16,3761.93,997.36,750.16,1776.6,36.1963005065918,1127.82
2025-02-15,14:00,2444.01,44426.0,7882.3,3446.68,3485.69,9052.5,1119.85,4373.63,966.84,868.9,1711.01,36.1963005065918,1127.82
2025-02-15,15:00,2270.0,44235.0,8995.7,3222.03,3515.0,9218.5,1112.24,4494.93,971.2,928.64,1554.92,36.1963005065918,1127.82
2025-02-15,16:00,2499.98,44313.0,10493.19,3049.39,3568.8,9211.5,1109.49,5298.93,987.26,1075.42,1013.01,36.1963005065918,1127.82
2025-02-15,17:00,2825.55,44586.0,12149.59,3021.75,3599.69,9205.5,1112.24,6681.23,986.04,1520.38,255.25,36.1963005065918,1127.82
2025-02-15,18:00,3000.0,44859.0,13234.72,2887.4,3558.7,9204.5,1117.65,7746.93,952.58,1736.75,8.05,36.1963005065918,1127.82
2025-02-15,19:00,3000.0,44779.0,13304.53,2771.71,3583.5,9204.5,1125.97,7925.93,936.14,1804.56,0.0,36.1963005065918,1127.82
2025-02-15,20:00,2950.0,44094.0,13306.61,2780.42,3560.25,9204.5,1136.74,7597.08,935.34,1579.26,0.0,36.1963005065918,1127.82
2025-02-15,21:00,2900.01,43010.0,13106.1,2759.16,3504.25,9204.5,1143.4,6940.13,949.74,1433.99,0.0,36.1963005065918,1127.82
2025-02-15,22:00,2788.89,41655.0,12555.85,2643.04,3390.25,9204.5,1150.04,7213.83,939.47,1112.23,0.0,36.1963005065918,1127.82
2025-02-15,23:00,2644.45,39434.0,11574.27,2456.81,3416.25,9204.5,1152.43,6638.23,943.55,991.9,0.0,36.1963005065918,1127.82
2025-02-16,00:00,2600.0,36354.0,10884.68,2309.27,3397.25,9210.5,1153.77,5073.63,943.09,944.37,0.0,36.1963005065918,1127.82
2025-02-16,01:00,2499.99,34146.0,10556.93,2187.2,3397.25,9210.5,1155.77,3680.63,940.32,783.81,0.0,36.1963005065918,1127.82
2025-02-16,02:00,2525.0,32629.0,9816.73,2071.62,3397.25,9210.5,1157.52,2895.63,943.64,702.15,0.0,36.1963005065918,1127.82
2025-02-16,03:00,2600.0,31695.0,9052.19,1969.25,3393.95,9142.5,1159.98,2626.43,943.99,638.0,0.0,36.1963005065918,1127.82
2025-02-16,04:00,2562.63,31228.0,9019.51,1860.93,3389.25,9142.5,1162.17,2275.43,939.62,607.86,0.0,36.1963005065918,1127.82
2025-02-16,05:00,2600.0,31021.0,9189.54,1751.57,3397.25,9142.5,1164.62,2182.23,938.02,606.93,0.02,36.1963005065918,1127.82
2025-02-16,06:00,2800.01,31158.0,9070.24,1668.14,3354.25,9141.5,1164.18,2262.43,932.62,772.78,0.14,36.1963005065918,1127.82
2025-02-16,07:00,2899.0,31329.0,8255.32,1613.57,3409.5,8992.5,1164.91,2732.43,925.75,998.28,28.3,36.1963005065918,1127.82
2025-02-16,08:00,2888.88,33313.0,7485.78,1669.81,3419.0,8728.5,1162.86,2441.73,965.31,1082.73,546.28,36.1963005065918,1127.82
2025-02-16,09:00,2600.01,35336.0,6167.76,1724.35,3385.4,8741.5,1161.81,1910.83,983.06,894.36,1355.13,36.1963005065918,1127.82
2025-02-16,10:00,2500.01,36564.0,5123.78,1785.04,3405.4,8749.5,1156.33,2002.43,983.24,811.26,1664.37,36.1963005065918,1127.82
2025-02-16,11:00,1874.98,37362.0,4126.87,1747.28,3397.5,8516.5,1149.04,2489.73,988.1,806.2,1800.26,36.1963005065918,1127.82
2025-02-16,12:00,1325.62,37323.0,4166.19,1792.52,3466.79,7837.1,1141.09,2762.93,957.87,741.4,1764.67,36.1963005065918,1127.82
2025-02-16,13:00,1846.0,37532.0,4166.8,1839.53,3473.3,8375.2,1133.16,2720.93,943.83,655.93,1757.43,36.1963005065918,1127.82
2025-02-16,14:00,1999.98,37694.0,4677.43,1811.03,3468.3,8758.3,1121.65,2732.63,965.73,719.19,1700.92,36.1963005065918,1127.82
2025-02-16,15:00,1874.99,37712.0,6120.93,1762.07,3548.6,8890.5,1111.94,2827.73,946.76,669.8,1632.0,36.1963005065918,1127.82
2025-02-16,16:00,2499.99,38277.0,9598.17,1677.59,3479.55,8882.5,1106.69,2878.13,940.1,771.56,1265.05,36.1963005065918,1127.82
2025-02-16,17:00,2980.01,39277.0,12245.69,1553.38,3533.25,8868.5,1107.85,4707.53,913.14,1250.04,433.28,36.1963005065918,1127.82
2025-02-16,18:00,3000.0,40381.0,12870.42,1543.92,3525.5,8855.5,1112.55,6936.23,926.05,1596.59,11.51,36.1963005065918,1127.82
2025-02-16,19:00,3000.0,40695.0,12868.7,1620.37,3452.6,8892.5,1122.47,7593.83,928.48,1573.79,0.0,36.1963005065918,1127.82
2025-02-16,20:00,3000.0,40237.0,12823.93,1696.95,3497.3,8892.5,1130.24,7321.03,926.28,1336.05,0.0,36.1963005065918,1127.82
2025-02-16,21:00,2980.01,39387.0,12622.0,1870.46,3569.5,8935.5,1137.1,6541.23,926.78,1295.57,0.0,36.1963005065918,1127.82
2025-02-16,22:00,2600.0,38273.0,11760.88,1998.13,3581.5,8935.5,1142.44,7012.03,919.03,1033.07,0.0,36.1963005065918,1127.82
2025-02-16,23:00,2600.0,36297.0,11073.4,2048.6,3579.5,8935.5,1146.83,6297.73,918.63,965.12,0.0,36.1963005065918,1127.82
2025-02-17,00:00,2499.98,34621.0,9916.76,2239.93,3638.5,9285.5,1139.86,4631.93,937.62,1015.51,0.0,36.20355987548828,1127.82
2025-02-17,01:00,2499.98,32219.0,9169.92,2282.8,3470.1,9285.5,1141.07,3094.03,942.56,906.67,0.0,36.20355987548828,1127.82
2025-02-17,02:00,2326.99,30881.0,9037.08,2395.0,3491.5,9285.5,1143.83,2038.03,941.11,629.61,0.0,36.20355987548828,1127.82
2025-02-17,03:00,1874.99,30312.0,8100.48,2513.92,3628.3,9299.7,1148.39,1750.13,940.72,592.09,0.0,36.20355987548828,1127.82
2025-02-17,04:00,1874.99,30443.0,7849.8,2612.61,3614.5,9313.8,1150.28,1669.33,942.06,561.84,0.0,36.20355987548828,1127.82
2025-02-17,05:00,1894.99,31094.0,8359.77,2697.74,3662.5,9324.5,1152.52,1674.33,940.94,611.49,0.01,36.20355987548828,1127.82
2025-02-17,06:00,2500.01,32775.0,9770.1,2827.28,3716.5,9334.5,1154.48,1699.93,939.97,680.15,0.0,36.20355987548828,1127.82
2025-02-17,07:00,2799.99,36189.0,11617.08,3047.19,3787.5,9329.5,1155.42,2363.73,946.0,909.51,38.64,36.20355987548828,1127.82
2025-02-17,08:00,3000.0,43895.0,12673.78,3346.95,3826.0,9351.5,1152.86,4238.83,955.31,1421.33,622.99,36.20355987548828,1127.82
2025-02-17,09:00,2980.01,47724.0,12818.8,3581.2,3642.19,9365.5,1148.51,4479.53,967.25,1387.64,1528.1,36.20355987548828,1127.82
2025-02-17,10:00,2600.01,48374.0,12613.89,3757.36,3676.19,9373.5,1142.43,3693.03,989.35,1068.76,1809.75,36.20355987548828,1127.82
2025-02-17,11:00,2100.0,48748.0,11235.24,4057.91,3670.59,9391.5,1118.13,3602.83,996.08,984.49,1844.46,36.20355987548828,1127.82
2025-02-17,12:00,2040.99,47433.0,9723.58,4325.2,3621.0,9351.5,1110.4,3291.13,1003.15,886.54,1768.87,36.20355987548828,1127.82
