Tarih,Saat,PTF (TL/MWh),PTF (USD/MWh),PTF (EUR/MWh),Yük Tahmin Planı (MWh),Toplam(MWh),Doğalgaz,Rüzgar,Linyit,Taş Kömür,İthal Kömür,Fueloil,Jeotermal,Barajlı,Nafta,Biyokütle,Akarsu,Gunes,Diğer,Dolar_Kuru
2025-10-10,05:00,2880.0,69.18,59.52,31448.0,28004.95,8490.18,1589.57,3655.5,272.0,9330.0,11.3,1071.8,1687.31,0.0,931.04,656.78,31.81,277.66,41.822471618652344
2025-10-10,06:00,3240.92,77.84,66.98,32179.0,28657.38,8856.85,1566.59,3584.5,272.0,9331.0,10.3,1074.43,1753.21,0.0,935.86,750.1,241.84,280.7,41.822471618652344
2025-10-10,07:00,3339.38,80.21,69.01,34083.0,30451.27,8742.87,1529.32,3625.5,272.0,9280.0,15.1,1074.76,1665.81,0.0,942.33,870.48,2124.79,308.31,41.822471618652344
2025-10-10,08:00,3400.0,81.67,70.27,39079.0,34530.85,8492.05,1588.28,3660.5,259.0,9223.0,20.7,1068.24,1493.51,0.0,964.41,991.16,6423.06,346.94,41.822471618652344
2025-10-10,09:00,3129.99,75.18,64.69,40985.0,37836.46,7883.05,1680.57,3740.5,272.0,9233.0,31.8,1053.24,1376.46,0.5,988.59,874.9,10302.71,399.14,41.822471618652344
2025-10-10,10:00,3097.17,74.39,64.01,41314.0,38816.18,6325.67,1690.75,3817.3,272.0,9241.0,32.5,1031.33,1359.46,0.0,1009.33,787.14,12814.28,435.42,41.822471618652344
2025-10-10,11:00,3085.4,74.11,63.76,42028.0,39446.89,6103.82,1604.85,3820.4,272.0,9228.0,32.0,1018.29,1236.66,0.0,1017.05,740.93,13915.53,457.36,41.822471618652344
2025-10-10,12:00,1474.69,35.42,30.48,40221.0,37186.46,4268.17,1684.61,3653.9,272.0,9124.17,26.4,999.03,1071.36,0.0,1003.53,593.74,14030.0,459.55,41.822471618652344
2025-10-10,13:00,1615.0,38.79,33.38,40556.0,36852.14,4262.09,1779.33,3650.6,272.0,9234.0,24.4,987.27,1055.06,0.0,1001.92,597.58,13537.02,450.87,41.822471618652344
2025-10-10,14:00,2876.0,69.08,59.44,41479.0,37998.24,6135.46,1862.75,3722.3,272.0,9197.0,32.2,976.13,1551.76,0.0,999.9,727.15,12096.48,425.11,41.822471618652344
2025-10-10,15:00,2585.26,62.1,53.43,41243.0,37970.63,7652.31,1918.43,3702.09,272.0,9261.5,29.5,971.07,2312.01,0.0,986.5,711.49,9767.13,386.6,41.822471618652344
2025-10-10,16:00,3300.01,79.26,68.2,41623.0,37967.99,10721.28,1832.41,3694.09,272.0,9246.5,24.3,966.66,3120.61,0.0,963.19,853.24,5939.29,334.42,41.822471618652344
2025-10-10,17:00,3400.0,81.67,70.27,41805.0,35862.87,11525.84,1729.79,3575.6,272.0,9263.5,16.5,971.21,4347.71,0.0,945.5,1065.56,1861.49,288.17,41.822471618652344
2025-10-10,18:00,3400.0,81.67,70.27,42002.0,36513.36,12051.48,1677.38,3666.6,272.0,9315.2,14.3,979.98,5741.51,0.0,937.57,1350.42,232.61,274.31,41.822471618652344
2025-10-10,19:00,3400.0,81.67,70.27,42076.0,36601.4,12190.99,1691.86,3734.5,272.0,9314.2,15.3,990.82,5702.81,0.0,943.31,1446.8,27.81,271.0,41.822471618652344
2025-10-10,20:00,3400.0,81.67,70.27,41157.0,36548.04,12328.55,1784.58,3896.5,272.0,9314.2,15.3,1006.67,5265.91,0.0,943.22,1436.25,14.06,270.8,41.822471618652344
2025-10-10,21:00,3400.0,81.67,70.27,39914.0,35480.54,12115.28,1861.03,4050.5,272.0,9314.2,15.3,1018.39,4348.21,0.0,943.92,1258.33,12.66,270.72,41.822471618652344
2025-10-10,22:00,3300.0,79.26,68.2,38418.0,35576.23,11803.13,1958.0,4092.5,272.0,9314.2,15.3,1030.65,4862.41,0.0,942.12,1000.66,14.48,270.78,41.822471618652344
2025-10-10,23:00,3039.01,73.0,62.81,36661.0,33767.53,10865.77,2006.93,4099.5,272.0,9314.2,15.3,1037.32,4044.41,0.0,951.47,877.78,12.23,270.62,41.822471618652344
2025-11-10,00:00,3097.01,74.37,64.03,34986.0,31741.28,9284.43,2092.28,4097.5,240.0,9318.2,12.0,1068.55,3519.81,0.0,944.77,881.89,14.25,267.6,42.23031997680664
2025-11-10,01:00,3150.0,75.64,65.12,33592.0,30271.55,9034.43,2010.43,4097.5,240.0,9318.2,12.0,1055.82,2472.81,0.0,944.56,833.37,14.84,237.59,42.23031997680664
2025-11-10,02:00,2913.64,69.97,60.24,32231.0,28742.31,8134.73,2047.25,4137.5,244.0,9318.2,12.0,1062.21,1797.21,0.0,944.87,802.24,14.4,227.7,42.23031997680664
2025-11-10,03:00,2749.99,66.04,56.85,31359.0,28277.57,7961.89,1956.8,4253.5,244.0,9318.2,12.0,1076.69,1627.21,0.0,942.46,643.39,14.01,227.42,42.23031997680664
2025-11-10,04:00,2667.02,64.05,55.14,31055.0,27921.02,7961.89,1911.74,4275.5,240.0,9294.2,12.0,1091.47,1379.21,0.0,938.0,622.65,17.05,177.31,42.23031997680664
2025-11-10,05:00,2957.11,71.01,61.13,31260.0,28139.6,7855.11,1970.47,4313.5,241.1,9318.2,12.0,1095.75,1556.21,0.0,935.73,631.55,32.45,177.53,42.23031997680664
2025-11-10,06:00,3380.01,81.17,69.88,31523.0,27958.63,7185.86,2048.51,4312.5,244.0,9318.2,11.0,1098.96,1546.81,0.0,937.4,825.18,249.84,180.37,42.23031997680664
2025-11-10,07:00,2950.01,70.84,60.99,32351.0,29040.53,6670.11,2064.72,4255.1,244.0,9135.0,15.2,1098.96,1353.41,0.0,946.01,740.7,2307.7,209.62,42.23031997680664
2025-11-10,08:00,2306.8,55.4,47.69,35823.0,32644.22,5644.61,2104.48,4269.29,244.0,9108.0,18.7,1088.43,1137.71,0.0,987.19,829.19,6949.0,263.62,42.23031997680664
2025-11-10,09:00,2749.99,66.04,56.85,37829.0,35166.89,4297.03,2037.16,4247.69,240.0,8895.0,35.2,1074.77,1204.71,0.0,1009.68,821.69,10986.42,317.54,42.23031997680664
2025-11-10,10:00,1753.0,42.1,36.24,38733.0,36584.87,3381.65,2133.17,4073.8,240.0,8646.8,30.9,1057.09,1359.91,0.0,1029.23,738.53,13540.15,353.64,42.23031997680664
2025-11-10,11:00,1752.99,42.1,36.24,39596.0,37187.61,3332.05,2263.43,4065.9,244.0,8007.1,30.2,1040.11,1354.21,0.0,1041.56,727.94,14708.08,373.03,42.23031997680664
2025-11-10,12:00,1000.0,24.01,20.67,38280.0,35824.23,3098.27,2597.72,4048.0,244.0,6933.0,29.4,1011.44,1179.01,0.0,1046.43,589.28,14689.65,358.03,42.23031997680664
2025-11-10,13:00,1600.0,38.42,33.08,38643.0,35622.06,3093.06,3066.67,4005.3,244.0,7161.0,27.0,993.46,1170.81,0.0,1037.37,599.78,13880.39,343.22,42.23031997680664
2025-11-10,14:00,1753.0,42.1,36.24,38887.0,35608.9,3324.87,3580.67,3990.3,244.0,7622.8,25.5,980.56,1622.61,0.0,1026.53,660.37,12215.53,315.16,42.23031997680664
2025-11-10,15:00,2078.27,49.91,42.97,38419.0,35261.29,3643.96,4270.21,4118.8,244.0,8197.0,21.6,974.45,2398.51,0.0,1018.86,608.5,9490.37,275.03,42.23031997680664
2025-11-10,16:00,3036.0,72.91,62.77,38715.0,35182.41,5753.97,4670.03,4180.8,244.0,8447.0,17.0,968.52,3155.41,0.0,1004.89,841.69,5631.6,267.5,42.23031997680664
2025-11-10,17:00,3199.99,76.85,66.16,39277.0,36186.72,8695.98,5003.39,4220.5,244.0,8911.0,13.2,973.36,4080.11,0.0,980.89,1190.93,1651.09,222.27,42.23031997680664
2025-11-10,18:00,3399.46,81.64,70.28,40400.0,36480.46,8779.66,5272.92,4223.6,244.0,9312.0,11.0,991.78,4950.21,0.0,969.25,1318.43,199.0,208.61,42.23031997680664
2025-11-10,19:00,3399.46,81.64,70.28,40904.0,36660.79,8804.36,5721.77,4229.5,227.0,9312.0,12.0,1010.02,4752.61,0.0,970.04,1378.03,37.37,206.09,42.23031997680664
2025-11-10,20:00,3399.45,81.63,70.28,40127.0,36576.56,8816.16,5871.62,4245.5,224.0,9312.0,12.0,1022.72,4555.51,0.0,967.25,1322.63,21.09,206.08,42.23031997680664
2025-11-10,21:00,3219.48,77.31,66.56,39025.0,35824.34,8605.26,5826.6,4288.5,214.0,9312.0,12.0,1024.02,4169.01,0.0,964.94,1183.83,18.21,205.97,42.23031997680664
2025-11-10,22:00,2351.0,56.46,48.6,37417.0,32896.65,6360.66,5792.93,4264.25,244.0,8529.0,12.0,1037.17,4492.21,0.0,970.84,968.93,18.6,206.06,42.23031997680664
2025-11-10,23:00,1899.99,45.63,39.28,35680.0,31143.05,5014.46,5820.71,4267.25,244.0,8579.0,7.0,1055.79,4091.81,0.0,963.48,875.32,18.4,205.83,42.23031997680664
2025-12-10,00:00,3098.0,74.4,64.29,31613.0,29695.12,4824.15,5572.28,4255.25,244.0,8493.0,9.0,1061.05,3177.11,0.0,955.49,889.55,19.7,194.54,42.55780029296875
2025-12-10,01:00,2946.0,70.75,61.14,30397.0,27905.44,4050.75,5498.65,4255.25,244.0,8503.0,9.0,1067.52,2325.11,0.0,960.42,819.01,18.19,154.54,42.55780029296875
2025-12-10,02:00,1899.99,45.63,39.43,29217.0,26380.25,3688.15,5375.05,4261.25,244.0,8435.0,4.0,1071.41,1502.71,0.0,955.82,671.49,16.99,154.38,42.55780029296875
2025-12-10,03:00,2600.0,62.44,53.96,28480.0,25338.37,2655.35,5322.66,4268.5,244.0,8402.0,9.0,1077.89,1462.21,0.0,954.42,770.01,17.96,154.37,42.55780029296875
2025-12-10,04:00,2628.53,63.13,54.55,28137.0,25503.24,2361.45,5310.19,4185.5,244.0,9035.0,9.0,1085.17,1382.41,0.0,950.3,764.18,21.6,154.44,42.55780029296875
2025-12-10,05:00,2699.99,64.84,56.03,28222.0,25596.86,2209.45,5257.69,4205.5,244.0,9035.0,9.0,1087.85,1602.21,0.0,949.59,802.81,38.76,155.0,42.55780029296875
2025-12-10,06:00,2644.99,63.52,54.89,28256.0,25549.57,2200.85,5157.99,4179.0,244.0,9036.0,9.0,1089.56,1413.61,0.0,950.82,868.25,243.22,157.27,42.55780029296875
2025-12-10,07:00,1449.98,34.82,30.09,28200.0,25291.01,2087.23,5028.84,3942.0,244.0,8162.6,5.2,1094.16,1161.61,0.0,952.21,750.17,1680.26,182.73,42.55780029296875
2025-12-10,08:00,1399.99,33.62,29.05,29022.0,26649.0,1814.35,5075.25,3752.4,244.0,6275.0,10.5,1086.43,1680.51,0.0,978.88,786.73,4717.73,227.22,42.55780029296875
2025-12-10,09:00,1349.4,32.41,28.0,30032.0,28317.87,1768.24,4923.6,3586.79,240.0,5325.8,16.1,1072.17,1728.56,0.0,995.01,750.42,7634.52,276.66,42.55780029296875
2025-12-10,10:00,801.01,19.24,16.62,31322.0,30051.16,1764.98,5003.83,3597.7,240.0,4610.0,18.4,1051.59,2148.06,0.0,994.34,562.76,9754.66,304.84,42.55780029296875
2025-12-10,11:00,500.0,12.01,10.38,32132.0,31125.37,1828.99,5124.72,3631.09,240.0,4366.0,18.9,1032.51,2256.16,0.0,999.62,556.71,10755.74,314.93,42.55780029296875
2025-12-10,12:00,250.0,6.0,5.19,31737.0,31214.4,1829.06,5224.28,3698.09,240.0,4367.0,18.4,1012.74,2046.16,0.0,1000.69,472.32,10995.57,310.09,42.55780029296875
2025-12-10,13:00,500.01,12.01,10.38,32065.0,30926.66,1829.15,5350.63,3693.09,240.0,4396.0,17.3,991.56,2077.96,0.0,997.8,502.86,10541.76,288.55,42.55780029296875
2025-12-10,14:00,1000.0,24.02,20.75,31989.0,30639.12,2049.33,5478.1,3691.4,240.0,4545.0,15.8,976.26,2327.96,0.0,1012.5,589.88,9464.46,248.43,42.55780029296875
2025-12-10,15:00,1250.01,30.02,25.94,31610.0,30187.49,2550.12,5462.54,3775.8,240.0,5723.5,12.9,964.45,2146.51,0.0,1004.82,522.19,7570.31,214.35,42.55780029296875
2025-12-10,16:00,1752.99,42.1,36.38,31931.0,30901.18,3236.43,5366.54,4166.9,244.0,7903.0,9.2,959.12,2602.31,0.0,993.4,682.29,4555.77,182.22,42.55780029296875
2025-12-10,17:00,2701.01,64.87,56.05,33071.0,32401.78,6022.73,5036.46,4225.9,244.0,8902.0,11.2,973.56,3424.81,0.0,975.97,877.47,1554.54,153.14,42.55780029296875
2025-12-10,18:00,3219.47,77.32,66.81,35182.0,34745.6,8316.61,4886.69,4249.2,244.0,9222.0,9.0,989.88,4400.05,0.0,965.24,1156.81,163.27,142.85,42.55780029296875
2025-12-10,19:00,3399.45,81.64,70.55,36165.0,35285.07,8480.48,4809.53,4243.5,244.0,9222.0,9.0,1006.62,4763.21,0.0,966.96,1378.28,20.8,140.69,42.55780029296875
2025-12-10,20:00,3316.99,79.66,68.84,35729.0,34806.92,8530.6,4642.69,4241.5,244.0,9202.0,9.0,1023.22,4511.01,0.0,962.26,1286.68,14.44,139.52,42.55780029296875
2025-12-10,21:00,3350.0,80.45,69.52,34911.0,34043.95,8689.16,4492.73,4241.5,244.0,9152.0,9.0,1035.42,3890.21,0.0,954.35,1179.53,16.42,139.63,42.55780029296875
2025-12-10,22:00,2843.0,68.28,59.0,33788.0,32632.96,6834.33,4387.23,4328.5,244.0,9152.0,9.0,1046.87,4627.91,0.0,961.39,886.02,16.1,139.61,42.55780029296875
2025-12-10,23:00,2679.99,64.36,55.62,32257.0,30635.27,5674.83,4369.75,4323.5,244.0,9152.0,9.0,1056.49,3890.41,0.0,947.18,810.73,17.65,139.73,42.55780029296875
2025-01-11,00:00,3275.01,78.16,67.31,32898.0,32204.68,11746.72,357.86,3758.35,246.0,9203.7,0.0,1084.5,3407.46,0.0,990.46,1072.87,17.58,319.18,35.38059997558594
2025-01-11,01:00,3210.01,76.61,65.97,31467.0,30493.12,11231.01,331.62,3733.35,246.0,9238.7,0.0,1094.16,2403.06,0.0,984.27,895.66,16.03,319.26,35.38059997558594
2025-01-11,02:00,3200.0,76.37,65.76,30418.0,29371.24,10821.1,360.67,3738.35,246.0,9238.7,0.0,1100.47,1671.26,0.0,988.2,869.65,16.71,320.13,35.38059997558594
2025-01-11,03:00,3100.0,73.99,63.71,29730.0,28573.39,10451.49,406.31,3754.35,246.0,9238.7,0.0,1106.02,1276.96,0.0,987.47,767.28,18.78,320.03,35.38059997558594
2025-01-11,04:00,2894.01,69.07,59.48,29478.0,27952.93,9972.26,435.43,3641.35,246.0,9238.7,0.0,1109.84,1307.76,0.0,988.99,674.14,18.57,319.89,35.38059997558594
2025-01-11,05:00,2945.99,70.31,60.54,29750.0,27924.49,10033.5,496.04,3628.35,246.0,9238.7,0.0,1113.35,1147.36,0.0,988.06,687.24,26.27,319.62,35.38059997558594
2025-01-11,06:00,3400.0,81.15,69.88,30466.0,28230.53,10012.03,556.0,3642.35,246.0,9238.7,0.0,1116.41,1241.96,0.0,990.05,756.52,110.18,320.33,35.38059997558594
2025-01-11,07:00,3400.0,81.15,69.88,31702.0,28973.95,9510.9,636.29,3644.35,246.0,9239.7,3.0,1119.31,1100.26,0.0,996.85,861.09,1276.48,339.72,35.38059997558594
2025-01-11,08:00,3399.45,81.13,69.86,35655.0,32007.11,8334.64,795.33,3638.45,246.0,9253.7,7.1,1097.84,1155.06,0.0,1031.29,1066.7,4990.97,390.03,35.38059997558594
2025-01-11,09:00,2950.0,70.41,60.63,36995.0,34942.38,7135.02,970.19,3679.25,246.0,9267.7,12.6,1078.8,1187.56,0.0,1050.0,934.27,8935.22,445.77,35.38059997558594
2025-01-11,10:00,2615.99,62.43,53.76,37995.0,35895.54,4958.99,1085.01,3715.85,246.0,9275.7,18.2,1060.03,1435.96,0.0,1070.15,882.34,11710.68,436.63,35.38059997558594
2025-01-11,11:00,2880.01,68.74,59.19,38332.0,36463.41,4314.53,1093.82,3733.25,246.0,9069.7,20.2,1034.82,1304.46,0.0,1065.32,827.03,13338.71,415.57,35.38059997558594
2025-01-11,12:00,1400.0,33.41,28.77,37158.0,35512.22,3625.27,1110.96,3667.54,246.0,8839.7,14.7,1006.84,1012.56,0.0,1070.96,675.39,13827.24,415.06,35.38059997558594
2025-01-11,13:00,2410.0,57.52,49.53,37158.0,35440.97,3634.23,1247.55,3734.25,246.0,9069.7,19.4,983.99,1039.36,0.0,1076.89,710.68,13276.59,402.33,35.38059997558594
2025-01-11,14:00,2828.0,67.49,58.12,37632.0,35547.01,4566.32,1290.27,3779.15,246.0,9066.7,18.4,969.28,1805.06,0.0,1058.27,810.13,11522.77,414.66,35.38059997558594
2025-01-11,15:00,2894.0,69.07,59.48,37333.0,35158.41,6661.45,1326.07,3754.05,246.0,9260.7,16.2,952.62,2140.06,0.0,1050.04,839.05,8493.05,419.12,35.38059997558594
2025-01-11,16:00,3300.0,78.76,67.82,38210.0,35628.26,9840.12,1377.14,3755.64,246.0,9248.7,10.9,948.26,3673.36,0.0,1013.13,1058.89,4096.19,359.93,35.38059997558594
2025-01-11,17:00,3400.0,81.15,69.88,39092.0,34276.76,10299.31,1520.08,3747.2,123.0,9239.7,4.5,968.86,4906.76,0.0,989.26,1220.15,932.98,324.96,35.38059997558594
2025-01-11,18:00,3400.0,81.15,69.88,39960.0,35878.98,10691.43,1740.0,3752.1,143.0,9225.0,0.0,987.13,6639.26,0.0,984.8,1280.94,116.61,318.71,35.38059997558594
2025-01-11,19:00,3399.46,81.13,69.86,39430.0,35693.15,10709.53,1887.87,3781.35,213.0,9225.0,0.0,1000.44,6240.96,0.0,988.0,1309.82,20.07,317.11,35.38059997558594
2025-01-11,20:00,3399.46,81.13,69.86,38632.0,35588.0,10738.51,2063.63,3779.35,246.0,9225.0,0.0,1017.14,5884.96,0.0,1013.75,1306.31,11.37,301.98,35.38059997558594
2025-01-11,21:00,3399.45,81.13,69.86,37726.0,35344.04,10855.41,2136.13,3782.35,246.0,9238.7,0.0,1036.77,5397.96,0.0,1007.24,1331.59,9.92,301.97,35.38059997558594
2025-01-11,22:00,3120.01,74.46,64.12,36475.0,34715.99,10721.2,2160.07,3705.75,246.0,9238.7,0.0,1048.88,5179.96,0.0,1009.34,1114.29,9.84,281.96,35.38059997558594
2025-01-11,23:00,2543.0,60.69,52.26,34858.0,32511.77,9123.81,2165.12,3808.35,246.0,9238.7,0.0,1066.69,4595.26,0.0,1008.14,967.35,10.32,282.03,35.38059997558594
2025-02-11,00:00,3150.01,75.19,65.0,33098.0,30902.8,8621.51,1961.78,3847.35,246.0,9237.7,0.0,1070.1,3679.46,0.0,1004.26,886.83,16.03,331.78,35.99263000488281
2025-02-11,01:00,2849.01,68.01,58.79,31296.0,29268.18,8126.11,1912.67,3831.35,246.0,9237.7,0.0,1079.66,2704.86,0.0,1000.05,782.47,15.57,331.74,35.99263000488281
2025-02-11,02:00,2853.0,68.1,58.87,30162.0,28177.55,7662.71,1991.27,3786.35,246.0,9237.7,0.0,1084.97,1972.76,0.0,1000.26,849.11,14.75,331.67,35.99263000488281
2025-02-11,03:00,2875.99,68.65,59.35,29412.0,27214.03,7160.61,1992.54,3814.95,246.0,9171.7,0.0,1093.02,1600.76,0.0,1000.74,787.86,14.15,331.7,35.99263000488281
2025-02-11,04:00,2719.0,64.9,56.11,29043.0,26795.53,7175.21,1926.2,3677.35,246.0,9171.7,0.0,1096.54,1417.76,0.0,999.91,735.92,17.2,331.74,35.99263000488281
2025-02-11,05:00,2719.0,64.9,56.11,29083.0,26777.35,7177.61,1914.66,3666.35,246.0,9171.7,0.0,1100.25,1397.76,0.0,1002.81,786.9,31.54,281.77,35.99263000488281
2025-02-11,06:00,3350.0,79.97,69.13,29348.0,26503.05,6392.5,1955.5,3729.35,246.0,9171.7,0.0,1101.31,1490.56,0.0,997.62,1039.65,156.07,222.79,35.99263000488281
2025-02-11,07:00,3299.01,78.75,68.07,29158.0,26179.5,5048.13,1968.37,3769.45,246.0,9177.7,3.0,1097.91,1225.66,0.0,1008.85,947.29,1443.39,243.75,35.99263000488281
2025-02-11,08:00,1899.98,45.35,39.21,30107.0,27416.05,2804.53,2058.64,3663.65,246.0,8034.0,1.6,1093.84,1618.56,0.0,1031.26,902.23,5663.93,297.81,35.99263000488281
2025-02-11,09:00,600.01,14.32,12.38,31323.0,29159.9,2317.49,2057.98,3472.84,246.0,5882.0,7.2,1078.4,1779.46,0.0,1048.64,803.87,10103.1,362.92,35.99263000488281
2025-02-11,10:00,499.99,11.94,10.32,32906.0,30806.46,2019.26,2017.5,3451.25,246.0,5047.5,12.8,1058.63,1863.26,0.0,1042.86,723.55,12915.81,408.04,35.99263000488281
2025-02-11,11:00,525.05,12.53,10.83,33465.0,31564.96,2114.89,1842.68,3434.85,246.0,4859.5,15.0,1036.32,1625.76,0.0,1059.68,614.49,14280.21,435.58,35.99263000488281
2025-02-11,12:00,360.35,8.6,7.44,33073.0,31406.11,2119.81,1718.48,3356.35,246.0,4899.5,15.5,1015.34,1415.06,0.0,1054.41,571.67,14573.72,420.27,35.99263000488281
2025-02-11,13:00,1355.01,32.35,27.96,32908.0,31144.25,2110.52,1725.07,3341.55,246.0,5317.5,14.2,992.29,1390.36,0.0,1068.53,709.06,13824.21,404.96,35.99263000488281
2025-02-11,14:00,1606.98,38.36,33.16,33382.0,31572.16,2640.09,1666.75,3226.15,246.0,6243.5,13.4,971.48,2519.86,0.0,1062.8,788.83,11825.3,368.0,35.99263000488281
2025-02-11,15:00,2420.0,57.77,49.94,33425.0,31852.49,4074.16,1549.52,3374.75,246.0,8008.0,16.0,957.42,3152.06,0.0,1047.25,799.78,8314.84,312.71,35.99263000488281
2025-02-11,16:00,3275.0,78.18,67.58,34239.0,32225.17,7533.42,1543.87,3463.55,246.0,9048.0,10.9,954.66,3459.86,0.0,1035.59,859.98,3821.66,247.68,35.99263000488281
2025-02-11,17:00,3400.0,81.16,70.16,35741.0,32117.41,9433.84,1565.84,3545.55,246.0,9066.0,4.5,968.86,4157.06,0.0,1026.41,1034.5,801.08,267.77,35.99263000488281
2025-02-11,18:00,3400.0,81.16,70.16,37727.0,33987.05,10309.26,1586.04,3674.25,246.0,9236.0,0.0,991.23,5409.46,0.0,1019.86,1072.1,131.45,311.4,35.99263000488281
2025-02-11,19:00,3400.0,81.16,70.16,37714.0,34201.15,10435.67,1627.43,3750.25,246.0,9236.0,0.0,1011.44,5428.76,0.0,1025.07,1107.85,22.91,309.77,35.99263000488281
2025-02-11,20:00,3399.46,81.15,70.15,37129.0,33675.47,10442.21,1630.65,3835.25,246.0,9236.0,0.0,1024.44,4855.56,0.0,1027.58,1056.73,11.55,309.5,35.99263000488281
2025-02-11,21:00,3399.45,81.15,70.15,36043.0,33604.02,10326.37,1559.16,3845.25,246.0,9168.0,0.0,1040.77,5046.56,0.0,1021.63,1028.21,12.53,309.54,35.99263000488281
2025-02-11,22:00,2898.25,69.18,59.8,34805.0,32851.69,9342.56,1507.19,3843.25,246.0,9168.0,0.0,1056.38,5496.56,0.0,1023.66,897.04,11.52,259.53,35.99263000488281
2025-02-11,23:00,3120.0,74.48,64.38,33270.0,31438.65,8787.96,1395.99,3885.25,246.0,9167.0,0.0,1067.49,4757.36,0.0,1021.73,838.96,11.4,259.51,35.99263000488281
2025-03-11,00:00,3135.56,74.85,64.7,31288.0,30028.44,8599.32,1255.23,3986.0,245.0,9280.53,0.0,1046.8,3607.86,0.0,1008.0,673.46,9.6,316.64,36.571380615234375
2025-03-11,01:00,2700.0,64.45,55.71,29709.0,28503.74,8380.65,1244.07,4050.6,245.0,9281.5,0.0,1051.06,2375.16,0.0,998.8,551.24,9.04,316.62,36.571380615234375
2025-03-11,02:00,2607.01,62.23,53.79,28752.0,27432.79,7993.06,1184.57,4076.0,245.0,9280.5,0.0,1056.77,1698.56,0.0,1005.94,567.97,8.1,316.32,36.571380615234375
2025-03-11,03:00,2541.01,60.66,52.43,28214.0,26658.22,7700.96,1089.36,4062.0,245.0,9288.5,0.0,1062.72,1388.56,0.0,1002.59,493.8,8.41,316.32,36.571380615234375
2025-03-11,04:00,2541.01,60.66,52.43,28081.0,26546.91,7759.06,1030.91,4027.5,245.0,9288.5,0.0,1066.64,1285.56,0.0,1003.63,511.64,12.1,316.37,36.571380615234375
2025-03-11,05:00,2719.0,64.9,56.11,28420.0,26817.71,8125.96,959.63,4032.4,245.0,9287.5,0.0,1072.55,1207.76,0.0,1002.83,542.15,25.6,316.33,36.571380615234375
2025-03-11,06:00,3399.45,81.15,70.15,29660.0,27592.44,8576.51,995.92,4049.0,245.0,9288.5,0.0,1077.31,1263.86,0.0,996.36,643.35,139.4,317.23,36.571380615234375
2025-03-11,07:00,3400.0,81.16,70.16,32222.0,28849.51,8695.81,1057.66,3899.9,245.0,9277.81,2.9,1084.91,1270.06,0.0,997.43,760.73,1222.79,334.51,36.571380615234375
2025-03-11,08:00,3400.0,81.16,70.16,38684.0,33095.58,8859.2,1203.35,3913.3,245.0,9291.7,6.2,1071.64,1633.06,0.0,1027.3,865.68,4600.43,378.72,36.571380615234375
2025-03-11,09:00,3400.0,81.16,70.16,40378.0,36866.64,8670.62,1407.29,3947.5,245.0,9306.7,10.7,1056.0,1559.16,0.0,1044.45,812.35,8378.57,428.3,36.571380615234375
2025-03-11,10:00,2900.0,69.23,59.84,40631.0,38649.35,8190.03,1475.2,3914.6,245.0,9309.7,14.9,1029.03,1344.36,0.0,1059.29,800.98,10799.38,466.88,36.571380615234375
2025-03-11,11:00,2950.0,70.42,60.87,40608.0,38723.7,7691.14,1519.97,3909.7,245.0,9192.7,17.8,1006.02,956.56,0.0,1062.61,643.8,12009.67,468.73,36.571380615234375
2025-03-11,12:00,1607.0,38.36,33.16,38224.0,37292.09,6335.93,1535.23,3773.69,245.0,9052.7,11.9,985.64,1062.16,0.0,1061.18,584.12,12172.07,472.47,36.571380615234375
2025-03-11,13:00,2950.0,70.42,60.87,38514.0,37691.26,7457.27,1531.12,3844.79,245.0,9262.7,17.4,962.09,1045.46,0.0,1057.67,653.15,11159.01,455.6,36.571380615234375
2025-03-11,14:00,3400.0,81.16,70.16,40040.0,38965.38,9575.58,1404.03,3925.9,245.0,9302.7,15.3,946.08,2122.76,0.0,1057.38,758.43,9211.22,401.0,36.571380615234375
2025-03-11,15:00,3400.0,81.16,70.16,40273.0,38964.31,12235.98,1257.38,3925.1,245.0,9269.0,11.4,929.02,2481.46,0.0,1042.96,847.87,6340.26,378.88,36.571380615234375
2025-03-11,16:00,3400.0,81.16,70.16,41697.0,38666.28,13085.48,1048.88,3935.0,245.0,9265.0,7.1,931.36,4753.06,0.0,1021.75,1130.4,2915.35,327.9,36.571380615234375
2025-03-11,17:00,3400.0,81.16,70.16,43024.0,37599.12,13148.01,922.22,3945.2,245.0,9257.0,3.3,956.56,5854.76,0.0,1005.17,1222.24,738.6,301.06,36.571380615234375
2025-03-11,18:00,3400.0,81.16,70.16,43900.0,38386.19,13360.47,909.62,3997.1,245.0,9257.0,0.0,971.53,6992.86,0.0,997.46,1232.41,116.33,306.41,36.571380615234375
2025-03-11,19:00,3400.0,81.16,70.16,43004.0,37712.91,13359.29,939.49,3853.1,245.0,9257.0,0.0,982.34,6505.26,0.0,1001.53,1246.07,19.26,304.57,36.571380615234375
2025-03-11,20:00,3400.0,81.16,70.16,41947.0,37030.42,13380.28,972.96,3865.1,245.0,9257.0,0.0,997.54,5870.66,0.0,1009.47,1119.41,8.61,304.39,36.571380615234375
2025-03-11,21:00,3399.46,81.15,70.15,40354.0,36653.3,13398.94,1049.54,3857.1,245.0,9257.0,0.0,1007.07,5434.76,0.0,1004.31,1086.46,8.65,304.47,36.571380615234375
