Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
16.03.2025 16:00;16:00;30.130,45;1.488,76;7.540,17;2.571,40;0,00;3.977,50;21,90;906,72;2.696,24;0,00;1.032,42;2.025,03;7.715,15;155,16
16.03.2025 17:00;17:00;32.119,47;2.405,93;8.105,81;2.692,10;0,00;6.343,00;19,00;914,92;3.987,34;0,00;1.016,08;3.015,02;3.494,28;125,99
16.03.2025 18:00;18:00;34.064,53;4.495,96;7.811,24;2.778,80;0,00;7.394,00;16,00;924,07;5.475,73;0,00;1.007,06;3.459,27;596,26;106,14
16.03.2025 19:00;19:00;34.002,87;4.572,08;7.470,24;2.771,00;0,00;7.394,00;7,00;946,56;6.096,83;0,00;1.004,68;3.597,80;32,30;110,38
16.03.2025 20:00;20:00;34.447,10;4.596,44;7.192,46;2.772,00;0,00;7.394,00;7,00;966,33;6.674,33;0,00;999,89;3.715,87;9,13;119,65
16.03.2025 21:00;21:00;33.427,37;4.529,86;7.004,97;2.673,25;0,00;7.378,00;7,00;988,06;6.129,93;0,00;981,19;3.597,31;8,27;129,53
16.03.2025 22:00;22:00;32.915,23;3.843,29;6.671,84;2.681,25;0,00;7.378,00;7,00;1.011,71;6.782,64;0,00;991,15;3.400,32;8,42;139,61
16.03.2025 23:00;23:00;31.385,36;3.297,63;6.276,00;2.675,25;0,00;7.378,00;7,00;1.025,37;6.261,64;0,00;993,24;3.314,08;7,55;149,60
17.03.2025 00:00;00:00;30.534,82;3.563,12;5.481,89;2.661,00;0,00;7.390,70;7,70;1.040,10;5.972,84;0,00;979,17;3.286,25;7,55;144,50
17.03.2025 01:00;01:00;28.784,31;3.531,37;5.064,31;2.710,00;0,00;7.390,70;7,70;1.047,86;4.600,24;0,00;976,88;3.299,66;5,99;149,60
17.03.2025 02:00;02:00;27.768,94;3.583,90;4.783,08;2.860,25;0,00;7.390,70;7,70;1.056,27;3.740,34;0,00;979,16;3.212,03;5,91;149,60
17.03.2025 03:00;03:00;27.703,42;3.893,69;4.467,88;2.833,25;60,00;7.499,00;7,70;1.063,10;3.589,34;0,00;979,76;3.154,24;5,85;149,61
17.03.2025 04:00;04:00;28.246,26;3.910,64;4.330,89;2.984,25;120,00;7.499,00;7,70;1.072,44;3.890,14;0,00;986,67;3.287,09;7,82;149,62
17.03.2025 05:00;05:00;28.638,84;4.269,17;4.176,79;2.884,25;132,00;7.499,00;7,70;1.077,04;4.143,14;0,00;988,49;3.291,27;20,21;149,78
17.03.2025 06:00;06:00;27.660,80;4.506,93;4.092,60;2.883,25;132,00;7.499,00;7,70;1.080,67;2.936,94;0,00;989,86;3.282,83;98,81;150,21
17.03.2025 07:00;07:00;29.330,01;4.826,43;4.113,36;3.274,45;132,00;7.287,00;17,70;1.077,87;2.978,44;0,00;1.010,01;3.265,81;1.190,34;156,60
17.03.2025 08:00;08:00;33.472,14;4.696,19;4.271,72;2.940,00;132,00;7.300,00;22,40;1.067,54;4.268,64;0,00;1.013,81;3.468,29;4.075,14;216,41
17.03.2025 09:00;09:00;36.684,30;4.792,59;4.407,46;2.996,60;132,00;7.303,00;25,90;1.050,63;3.966,94;0,00;1.022,03;3.418,70;7.314,22;254,23
17.03.2025 10:00;10:00;38.621,61;4.621,82;4.738,74;2.975,00;132,00;7.311,27;28,70;1.026,70;3.833,44;0,00;1.032,13;2.993,55;9.655,35;272,91
17.03.2025 11:00;11:00;39.152,26;3.476,22;5.237,32;2.993,20;132,00;7.215,00;29,30;1.002,23;4.147,44;0,00;1.031,51;2.932,33;10.670,23;285,48
17.03.2025 12:00;12:00;37.854,96;2.930,67;5.752,61;2.963,50;132,00;6.584,40;29,80;972,43;3.563,14;0,00;1.037,32;2.754,07;10.841,22;293,80
17.03.2025 13:00;13:00;38.546,29;3.014,17;6.192,02;2.948,90;132,00;7.153,00;29,60;951,25;3.443,14;0,00;1.054,85;2.777,85;10.551,82;297,69
17.03.2025 14:00;14:00;39.376,94;4.284,87;6.426,94;3.010,60;132,00;7.205,80;28,80;927,24;3.889,44;0,00;1.052,99;2.869,59;9.267,64;281,03
17.03.2025 15:00;15:00;39.631,15;5.974,23;6.664,48;3.090,79;132,00;7.205,00;26,90;916,12;4.078,19;0,00;1.038,78;2.943,08;7.298,66;262,92
17.03.2025 16:00;16:00;39.605,22;6.864,72;6.701,80;3.133,00;132,00;7.197,00;22,60;909,42;5.267,84;0,00;1.042,51;3.254,86;4.837,32;242,15
17.03.2025 17:00;17:00;39.122,21;7.816,63;6.524,51;3.254,90;132,00;7.378,00;19,70;916,31;6.142,84;0,00;1.026,23;3.535,64;2.152,78;222,67
17.03.2025 18:00;18:00;38.603,88;7.705,24;6.257,47;3.269,45;132,00;7.590,50;16,70;938,17;7.118,83;0,00;1.009,29;3.901,67;454,97;209,59
17.03.2025 19:00;19:00;38.231,50;7.808,27;5.838,92;3.270,35;132,00;7.590,50;7,70;969,05;7.455,73;0,00;1.013,24;3.895,12;43,45;207,17
17.03.2025 20:00;20:00;38.219,45;7.741,20;5.334,71;3.217,35;132,00;7.590,50;7,70;991,32;8.012,53;0,00;1.014,33;3.963,85;7,93;206,03
17.03.2025 21:00;21:00;36.820,98;7.496,25;5.064,06;3.253,35;132,00;7.590,50;7,70;1.017,76;7.206,83;0,00;1.014,73;3.827,48;5,70;204,62
17.03.2025 22:00;22:00;36.807,70;7.696,26;4.929,12;3.209,35;132,00;7.592,00;7,70;1.039,71;7.393,04;0,00;1.009,58;3.588,42;5,91;204,61
17.03.2025 23:00;23:00;35.601,85;7.541,40;4.640,77;3.261,35;132,00;7.592,00;7,70;1.052,86;6.700,54;0,00;998,98;3.463,97;5,68;204,60
18.03.2025 00:00;00:00;33.758,79;7.811,04;4.523,42;3.298,35;133,00;7.061,50;10,40;1.069,61;5.173,14;0,00;962,90;3.501,24;6,89;207,30
18.03.2025 01:00;01:00;32.286,69;7.891,47;4.359,39;3.297,35;133,00;7.061,50;10,40;1.077,51;3.805,94;0,00;962,10;3.475,70;5,03;207,30
18.03.2025 02:00;02:00;31.133,46;7.122,42;4.463,69;3.297,35;133,00;7.061,50;10,40;1.084,12;3.258,14;0,00;959,15;3.532,34;4,05;207,30
18.03.2025 03:00;03:00;31.218,80;7.048,11;4.618,09;3.297,35;133,00;7.061,50;10,40;1.088,45;3.339,84;0,00;961,50;3.449,17;4,08;207,31
18.03.2025 04:00;04:00;31.301,95;7.123,78;4.685,52;3.298,35;133,00;7.061,50;10,40;1.096,75;3.261,84;0,00;963,32;3.439,76;5,41;222,32
18.03.2025 05:00;05:00;31.124,29;7.095,88;4.903,23;3.286,35;133,00;7.061,50;10,40;1.101,38;2.900,84;0,00;961,74;3.419,12;23,16;227,69
18.03.2025 06:00;06:00;30.668,01;7.152,62;5.123,80;3.290,35;133,00;7.061,50;10,40;1.104,72;2.015,04;0,00;965,85;3.380,35;195,27;235,11
18.03.2025 07:00;07:00;31.267,90;6.825,64;5.270,80;3.287,85;133,00;6.975,50;20,40;1.105,97;1.929,04;0,00;971,59;3.315,69;1.193,12;239,30
18.03.2025 08:00;08:00;36.343,86;7.129,63;5.446,00;3.432,15;133,00;6.821,50;25,30;1.095,31;3.224,74;0,00;997,67;3.718,50;4.051,20;268,86
18.03.2025 09:00;09:00;38.985,71;7.111,51;5.632,27;3.437,45;133,00;6.831,50;29,00;1.083,59;2.931,54;0,00;1.012,48;3.406,19;7.087,04;290,14
18.03.2025 10:00;10:00;39.698,27;5.743,81;6.000,91;3.442,35;133,00;6.984,50;30,90;1.067,30;2.510,14;0,00;992,31;3.422,60;9.061,13;309,32
18.03.2025 11:00;11:00;41.070,65;5.233,07;6.267,86;3.420,50;133,00;7.199,50;32,50;1.042,34;2.820,04;0,00;995,41;3.395,92;10.204,49;326,02
18.03.2025 12:00;12:00;39.768,10;4.013,42;6.544,95;3.355,79;133,00;7.098,40;25,70;1.024,89;2.412,84;0,00;983,96;3.155,04;10.684,05;336,06
18.03.2025 13:00;13:00;40.388,61;4.114,52;7.128,75;3.358,60;133,00;7.153,80;24,50;1.005,22;2.411,84;0,00;1.010,56;3.083,48;10.627,59;336,75
18.03.2025 14:00;14:00;40.391,93;4.021,91;7.561,42;3.379,79;133,00;7.299,50;31,00;989,30;2.726,54;0,00;1.003,44;3.147,25;9.770,73;328,05
18.03.2025 15:00;15:00;40.020,09;4.826,35;8.022,49;3.372,90;133,00;7.362,84;29,00;983,98;2.633,04;0,00;1.007,73;3.123,65;8.212,79;312,32
18.03.2025 16:00;16:00;41.173,81;6.556,89;8.388,06;3.379,85;133,00;7.350,00;25,60;973,27;4.038,04;0,00;1.004,08;3.426,06;5.607,90;291,06
18.03.2025 17:00;17:00;41.205,12;7.305,41;8.555,26;3.369,55;133,00;7.529,00;22,40;983,75;5.594,04;0,00;996,20;3.750,98;2.697,49;268,04
18.03.2025 18:00;18:00;41.298,40;7.756,40;8.827,80;3.361,45;133,00;7.590,53;15,40;994,70;6.879,43;0,00;985,65;4.016,79;484,11;253,14
18.03.2025 19:00;19:00;40.420,78;7.573,59;8.909,06;3.353,35;133,00;7.590,86;10,40;1.009,00;6.665,73;0,00;975,19;3.930,89;18,79;250,92
18.03.2025 20:00;20:00;41.070,88;7.719,68;9.029,93;3.345,35;133,00;7.590,50;10,40;1.029,10;7.066,73;0,00;975,67;3.913,55;6,24;250,73
18.03.2025 21:00;21:00;39.724,56;6.822,86;9.049,55;3.348,35;133,00;7.559,00;10,40;1.050,14;6.851,93;0,00;967,31;3.677,03;5,58;249,41
18.03.2025 22:00;22:00;38.306,56;4.881,35;9.143,53;3.350,85;133,00;7.559,00;10,40;1.071,01;7.321,14;0,00;964,41;3.616,96;5,50;249,41
18.03.2025 23:00;23:00;36.925,70;4.425,03;9.124,23;3.350,35;133,00;7.559,00;3,40;1.082,00;6.445,34;0,00;971,11;3.577,44;5,40;249,40
19.03.2025 00:00;00:00;35.228,97;3.739,26;9.123,88;3.243,35;133,00;7.503,50;10,70;1.111,78;5.768,69;0,00;962,32;3.385,79;7,50;239,20
19.03.2025 01:00;01:00;33.687,63;3.290,66;9.118,47;3.268,10;133,00;7.503,40;3,70;1.115,21;4.661,79;0,00;953,25;3.395,29;5,56;239,20
19.03.2025 02:00;02:00;32.761,96;3.234,96;9.009,50;3.346,10;133,00;7.369,10;3,70;1.120,34;3.984,79;0,00;954,56;3.361,15;5,56;239,20
19.03.2025 03:00;03:00;32.598,81;3.258,16;8.960,24;3.485,10;133,00;7.187,10;3,70;1.124,76;3.908,79;0,00;959,10;3.333,91;5,74;239,21
19.03.2025 04:00;04:00;33.027,71;3.258,46;9.039,64;3.537,10;133,00;7.300,00;3,70;1.129,29;4.085,39;0,00;961,40;3.333,80;6,70;239,23
19.03.2025 05:00;05:00;32.847,76;3.257,46;9.133,59;3.510,30;133,00;7.311,20;3,70;1.123,84;3.850,79;0,00;958,39;3.310,02;16,06;239,41
19.03.2025 06:00;06:00;32.297,91;3.738,14;9.160,10;3.572,10;133,00;7.506,00;3,70;1.124,35;2.524,09;0,00;961,39;3.272,23;63,11;239,70
19.03.2025 07:00;07:00;33.051,81;4.353,84;9.230,79;3.658,60;133,00;7.409,00;5,00;1.125,36;2.051,29;0,00;966,41;3.336,75;538,80;242,97
19.03.2025 08:00;08:00;37.430,48;5.255,08;9.423,24;3.677,40;133,00;7.413,12;13,70;1.129,98;3.565,49;0,00;984,74;3.660,77;1.902,42;271,54
19.03.2025 09:00;09:00;39.591,96;5.276,83;9.620,65;3.691,90;133,00;7.419,50;16,40;1.120,99;3.795,79;0,00;999,92;3.690,87;3.536,78;289,33
19.03.2025 10:00;10:00;40.761,58;5.278,73;9.954,92;3.704,10;133,00;7.357,00;18,60;1.108,80;3.354,19;0,00;1.003,45;3.525,12;5.017,09;306,58
19.03.2025 11:00;11:00;41.756,98;4.841,09;10.026,08;3.704,00;133,00;7.361,00;19,80;1.083,92;3.752,19;0,00;989,61;3.422,14;6.101,25;322,90
19.03.2025 12:00;12:00;40.818,90;4.023,84;10.161,26;3.691,90;133,00;7.363,50;13,40;1.071,18;3.242,69;0,00;994,10;3.188,78;6.602,04;333,21
19.03.2025 13:00;13:00;41.046,67;4.023,63;10.207,97;3.730,69;133,00;7.428,67;13,10;1.061,10;3.221,19;0,00;1.002,72;3.151,98;6.737,39;335,23
19.03.2025 14:00;14:00;41.475,27;4.528,32;10.256,25;3.729,80;133,00;7.427,50;18,80;1.050,44;3.601,49;0,00;1.023,01;3.127,01;6.250,56;329,09
19.03.2025 15:00;15:00;41.956,50;5.559,79;10.249,62;3.816,60;133,00;7.390,50;16,60;1.042,49;3.960,29;0,00;1.010,28;3.294,61;5.167,62;315,10
19.03.2025 16:00;16:00;41.744,72;5.972,17;10.361,96;3.831,40;133,00;7.386,00;6,90;1.041,70;4.762,19;0,00;1.013,86;3.351,01;3.589,08;295,45
19.03.2025 17:00;17:00;42.647,94;7.378,03;9.964,56;3.820,35;133,00;7.565,81;12,70;1.048,92;6.117,09;0,00;984,44;3.653,80;1.695,41;273,83
19.03.2025 18:00;18:00;42.494,28;7.589,98;9.469,13;3.829,05;133,00;7.595,47;11,70;1.065,01;7.311,78;0,00;974,03;3.885,54;369,07;260,52
19.03.2025 19:00;19:00;42.154,21;7.595,34;8.942,49;3.811,35;133,00;7.596,03;10,70;1.076,56;7.710,48;0,00;979,72;4.011,52;30,70;256,32
19.03.2025 20:00;20:00;42.226,09;7.610,32;8.559,66;3.820,35;133,00;7.597,84;10,70;1.098,35;8.216,18;0,00;980,82;3.936,88;6,33;255,66
19.03.2025 21:00;21:00;41.325,22;7.601,81;8.151,97;3.815,35;133,00;7.599,00;10,70;1.107,73;7.733,78;0,00;994,53;3.917,39;5,63;254,33
19.03.2025 22:00;22:00;39.914,16;6.685,45;7.833,18;3.803,35;133,00;7.600,11;10,70;1.111,76;8.032,59;0,00;987,40;3.456,76;5,65;254,21
19.03.2025 23:00;23:00;38.535,87;6.219,44;7.529,67;3.802,35;133,00;7.599,59;10,70;1.118,76;7.498,79;0,00;962,56;3.401,64;5,27;254,10
20.03.2025 00:00;00:00;36.023,12;5.501,65;7.529,16;3.765,35;133,00;7.564,00;10,90;1.138,83;5.667,49;0,00;958,64;3.518,50;8,30;227,30
20.03.2025 01:00;01:00;34.046,98;5.121,74;7.399,72;3.780,25;133,00;7.564,00;10,90;1.141,32;4.247,49;0,00;945,19;3.469,86;6,20;227,31
20.03.2025 02:00;02:00;33.008,32;4.665,82;7.285,82;3.808,25;133,00;7.564,00;3,90;1.149,84;3.812,49;0,00;954,98;3.396,67;6,24;227,31
20.03.2025 03:00;03:00;32.685,27;4.691,42;7.100,62;3.770,35;133,00;7.564,00;3,90;1.151,92;3.846,89;0,00;953,25;3.236,01;6,50;227,41
20.03.2025 04:00;04:00;33.193,30;4.873,02;7.242,48;3.774,65;133,00;7.564,00;10,90;1.153,14;3.986,29;0,00;954,64;3.265,32;8,43;227,43
20.03.2025 05:00;05:00;33.066,95;5.040,19;7.314,76;3.774,35;133,00;7.564,00;10,90;1.155,87;3.583,29;0,00;956,91;3.282,78;24,97;225,93
20.03.2025 06:00;06:00;32.527,02;5.593,03;7.360,06;3.783,35;133,00;7.564,00;10,90;1.159,10;2.383,19;0,00;958,43;3.265,06;90,68;226,22
20.03.2025 07:00;07:00;33.245,86;6.060,95;7.377,86;3.783,85;133,00;7.378,00;12,20;1.157,92;1.978,19;0,00;960,72;3.393,16;774,38;235,63
20.03.2025 08:00;08:00;37.369,89;7.034,26;7.229,33;3.788,25;133,00;7.379,00;13,90;1.153,98;3.239,84;0,00;978,90;3.536,02;2.640,05;243,36
20.03.2025 09:00;09:00;40.023,63;7.055,03;7.453,17;3.787,05;133,00;7.383,00;16,60;1.142,35;3.402,39;0,00;1.000,58;3.529,19;4.867,76;253,51
20.03.2025 10:00;10:00;41.489,85;6.961,54;7.719,13;3.770,90;133,00;7.543,11;18,80;1.123,13;2.718,09;0,00;1.007,73;3.555,41;6.675,46;263,55
20.03.2025 11:00;11:00;42.651,77;6.941,00;8.062,62;3.852,90;133,00;7.398,50;20,00;1.110,83;2.893,99;0,00;1.023,12;3.270,25;7.658,92;286,64
20.03.2025 12:00;12:00;41.858,52;6.048,64;8.388,23;3.778,40;133,00;7.398,50;13,60;1.077,12;2.632,39;0,00;1.032,52;3.001,78;8.062,28;292,06
20.03.2025 13:00;13:00;42.265,28;6.081,33;8.706,23;3.775,90;133,00;7.396,31;13,30;1.090,73;2.695,59;0,00;1.034,92;2.970,94;8.075,11;291,92
20.03.2025 14:00;14:00;43.081,59;6.434,15;8.836,23;3.861,90;133,00;7.395,83;19,00;1.085,08;3.488,39;0,00;1.026,88;3.149,90;7.362,89;288,34
20.03.2025 15:00;15:00;42.819,50;6.959,68;8.878,92;3.864,70;133,00;7.546,35;16,80;1.080,95;3.725,39;0,00;1.027,93;3.234,10;6.093,05;258,63
20.03.2025 16:00;16:00;42.733,11;7.878,04;8.699,54;3.862,69;133,00;7.544,00;14,10;1.078,68;4.705,69;0,00;1.028,79;3.329,78;4.208,64;250,16
20.03.2025 17:00;17:00;41.894,27;8.274,06;8.399,15;3.833,69;133,00;7.541,58;12,90;1.080,59;5.793,89;0,00;1.017,64;3.439,28;2.127,66;240,83
20.03.2025 18:00;18:00;41.515,95;8.464,15;8.063,46;3.871,45;133,00;7.571,00;11,90;1.090,94;6.879,68;0,00;1.002,94;3.719,14;476,40;231,89
20.03.2025 19:00;19:00;40.863,80;8.472,43;7.595,00;3.874,35;133,00;7.572,50;10,90;1.091,79;7.045,68;0,00;1.006,33;3.798,22;33,83;229,77
20.03.2025 20:00;20:00;41.160,71;8.520,63;7.155,69;3.858,35;133,00;7.572,50;10,90;1.113,15;7.724,08;0,00;994,83;3.839,40;8,73;229,45
20.03.2025 21:00;21:00;40.395,21;8.408,95;7.123,77;3.872,35;133,00;7.572,50;10,90;1.114,01;7.161,18;0,00;1.008,08;3.753,10;7,95;229,42
20.03.2025 22:00;22:00;39.667,69;8.262,37;6.634,66;3.904,35;133,00;7.572,50;10,90;1.129,93;7.357,59;0,00;995,49;3.431,05;7,74;228,11
20.03.2025 23:00;23:00;38.339,78;8.201,99;6.385,91;3.884,35;133,00;7.572,50;10,90;1.137,18;6.562,89;0,00;994,94;3.220,85;7,27;228,00
21.03.2025 00:00;00:00;36.449,19;7.900,61;6.068,95;3.894,35;133,00;7.574,50;9,60;1.134,54;5.479,69;0,00;967,80;3.033,41;12,04;240,70
21.03.2025 01:00;01:00;34.913,87;7.640,18;5.840,50;3.879,35;133,00;7.574,50;9,60;1.124,76;4.547,69;0,00;965,01;2.948,22;10,36;240,70
21.03.2025 02:00;02:00;33.639,37;7.283,87;5.628,57;3.865,35;133,00;7.574,50;9,60;1.128,33;3.988,89;0,00;965,58;2.810,89;10,18;240,61
21.03.2025 03:00;03:00;33.201,95;6.876,92;5.527,30;3.859,35;133,00;7.570,50;9,60;1.136,75;4.075,89;0,00;975,29;2.786,73;10,01;240,61
21.03.2025 04:00;04:00;33.638,63;7.321,12;5.500,03;3.852,35;133,00;7.570,50;9,60;1.142,44;4.167,89;0,00;977,31;2.712,37;11,49;240,53
21.03.2025 05:00;05:00;33.399,24;7.466,61;5.496,09;3.869,35;133,00;7.571,50;9,60;1.144,18;3.710,69;0,00;977,16;2.751,73;28,47;240,86
21.03.2025 06:00;06:00;32.410,96;7.953,94;5.442,75;3.864,35;133,00;7.571,71;9,60;1.144,02;2.138,89;0,00;981,29;2.827,13;102,76;241,52
21.03.2025 07:00;07:00;33.565,19;8.239,40;5.410,91;3.815,65;133,00;7.575,50;12,60;1.141,00;2.142,59;0,00;983,04;2.887,41;980,14;243,95
21.03.2025 08:00;08:00;37.918,32;8.656,95;5.344,39;3.766,45;133,00;7.580,50;17,60;1.139,86;3.476,79;0,00;1.001,55;3.210,14;3.345,67;245,42
21.03.2025 09:00;09:00;40.611,66;8.771,22;5.416,88;3.762,95;133,00;7.594,50;20,60;1.130,72;3.614,29;0,00;1.015,73;3.201,66;5.692,97;257,14
21.03.2025 10:00;10:00;41.577,43;8.244,51;5.535,63;3.781,44;133,00;7.607,50;23,00;1.116,13;3.332,99;0,00;1.011,30;2.927,18;7.598,27;266,48
21.03.2025 11:00;11:00;42.562,68;7.979,33;5.644,00;3.778,05;133,00;7.614,50;22,20;1.107,17;3.626,29;0,00;1.025,98;2.682,14;8.674,71;275,31
21.03.2025 12:00;12:00;40.852,49;6.282,16;5.949,24;3.747,35;133,00;7.575,50;14,20;1.102,16;3.216,73;0,00;1.019,77;2.475,10;9.057,34;279,94
21.03.2025 13:00;13:00;39.852,90;5.906,22;6.016,08;3.785,65;133,00;7.574,50;15,10;1.092,00;2.627,19;0,00;1.024,81;2.584,68;8.812,83;280,84
21.03.2025 14:00;14:00;41.539,27;7.697,33;6.142,91;3.742,85;133,00;7.608,50;18,10;1.082,20;3.162,69;0,00;1.030,29;2.592,32;8.051,77;277,31
21.03.2025 15:00;15:00;41.477,55;8.467,67;6.210,92;3.776,54;133,00;7.595,50;19,10;1.079,04;3.475,49;0,00;1.029,95;2.649,07;6.770,50;270,77
21.03.2025 16:00;16:00;41.479,60;9.062,52;6.224,74;3.728,35;133,00;7.579,50;16,70;1.073,80;4.437,39;0,00;1.021,55;2.909,12;5.031,90;261,03
21.03.2025 17:00;17:00;42.061,85;9.871,71;6.160,61;3.750,64;133,00;7.573,50;14,60;1.073,41;6.625,29;0,00;1.015,42;3.099,09;2.494,05;250,53
21.03.2025 18:00;18:00;42.174,33;10.452,79;5.943,96;3.756,55;133,00;7.571,50;11,60;1.077,98;8.003,98;0,00;999,36;3.355,44;628,50;239,67
21.03.2025 19:00;19:00;41.747,67;10.577,54;5.788,75;3.638,35;133,00;7.570,50;9,60;1.089,76;8.195,21;0,00;996,79;3.463,82;48,91;235,44
21.03.2025 20:00;20:00;42.197,25;10.814,35;5.602,69;3.561,35;133,00;7.567,50;9,60;1.100,43;8.712,01;0,00;1.000,98;3.448,19;13,70;233,45
21.03.2025 21:00;21:00;40.707,72;10.486,10;5.208,52;3.692,35;133,00;7.567,50;9,60;1.110,04;7.887,01;0,00;1.000,95;3.367,62;12,00;233,03
21.03.2025 22:00;22:00;39.959,11;10.452,84;4.779,98;3.712,35;133,00;7.568,21;9,60;1.118,34;7.920,79;0,00;984,06;3.035,64;10,99;233,31
21.03.2025 23:00;23:00;38.862,21;10.146,92;4.201,32;3.721,35;133,00;7.567,50;9,60;1.121,93;7.819,49;0,00;982,49;2.914,96;10,65;233,00
22.03.2025 00:00;00:00;36.079,89;9.622,42;3.779,70;3.633,10;136,00;7.478,75;9,90;1.120,52;6.305,94;0,00;989,74;2.784,09;10,02;209,71
22.03.2025 01:00;01:00;34.272,71;9.623,50;3.332,88;3.708,10;136,00;7.399,00;9,90;1.123,82;5.104,94;0,00;990,76;2.655,20;8,80;179,81
22.03.2025 02:00;02:00;32.942,97;9.592,01;2.864,82;3.729,35;136,00;7.309,00;9,90;1.127,98;4.443,94;0,00;993,77;2.548,23;8,27;179,70
22.03.2025 03:00;03:00;32.618,22;9.714,95;2.434,42;3.728,35;136,00;7.249,00;9,90;1.141,53;4.482,14;0,00;995,57;2.539,44;7,41;179,51
22.03.2025 04:00;04:00;33.024,97;9.723,15;2.167,21;3.738,35;136,00;7.249,00;9,90;1.144,38;5.144,44;0,00;996,74;2.525,90;10,44;179,46
22.03.2025 05:00;05:00;32.778,21;9.723,67;2.023,89;3.747,35;136,00;7.249,00;9,90;1.147,24;4.929,44;0,00;1.000,20;2.603,39;28,39;179,74
22.03.2025 06:00;06:00;31.270,21;9.722,51;1.911,58;3.720,85;136,00;7.250,00;9,90;1.148,58;3.387,54;0,00;1.001,28;2.693,34;108,27;180,36
22.03.2025 07:00;07:00;31.613,28;9.300,78;1.718,09;3.711,35;136,00;7.235,20;13,90;1.146,85;3.136,84;0,00;1.001,16;2.566,34;1.458,47;188,30
22.03.2025 08:00;08:00;34.284,62;7.906,59;1.683,03;3.708,75;136,00;7.249,20;18,60;1.145,42;3.419,34;0,00;1.034,06;2.612,26;5.166,14;205,23
22.03.2025 09:00;09:00;36.807,93;6.868,06;1.646,62;3.748,05;136,00;7.263,20;24,90;1.139,27;3.417,34;0,00;1.054,45;2.649,80;8.626,71;233,53
22.03.2025 10:00;10:00;37.281,34;4.594,15;1.608,41;3.778,65;136,00;7.271,20;30,40;1.127,76;3.865,74;0,00;1.059,79;2.490,75;11.062,85;255,64
22.03.2025 11:00;11:00;37.946,95;3.957,12;1.562,67;3.749,70;136,00;7.277,37;30,90;1.116,66;4.245,24;0,00;1.045,34;2.359,96;12.202,84;263,15
22.03.2025 12:00;12:00;37.953,06;3.812,04;1.509,61;3.591,60;136,00;6.983,74;22,30;1.103,35;4.635,69;0,00;1.046,42;2.213,74;12.629,11;269,46
22.03.2025 13:00;13:00;37.790,64;3.804,14;1.499,44;3.592,90;136,00;6.816,86;21,10;1.092,30;4.732,57;0,00;1.045,58;2.177,64;12.603,60;268,51
22.03.2025 14:00;14:00;37.647,51;3.924,04;1.524,43;3.592,60;136,00;7.235,96;15,00;1.079,53;4.796,09;0,00;1.057,62;2.203,10;11.821,75;261,39
22.03.2025 15:00;15:00;37.551,26;4.795,69;1.554,22;3.743,00;136,00;7.263,96;20,90;1.068,21;4.862,04;0,00;1.056,32;2.321,47;10.474,73;254,72
22.03.2025 16:00;16:00;37.915,46;7.175,18;1.462,46;3.748,85;136,00;7.249,14;16,70;1.061,89;5.349,14;0,00;1.017,44;2.616,65;7.852,40;229,61
22.03.2025 17:00;17:00;38.339,98;9.711,80;1.340,68;3.737,35;136,00;7.239,79;13,10;1.061,29;6.790,44;0,00;1.007,40;2.984,20;4.117,55;200,38
22.03.2025 18:00;18:00;38.634,76;10.547,99;1.172,83;3.728,95;136,00;7.231,70;11,90;1.068,94;9.473,43;0,00;1.010,45;3.212,36;859,88;180,33
22.03.2025 19:00;19:00;38.409,49;10.693,63;1.223,52;3.740,35;136,00;7.230,70;9,90;1.080,36;9.767,93;0,00;1.012,59;3.296,01;44,25;174,25
22.03.2025 20:00;20:00;38.705,82;10.713,29;1.117,36;3.729,35;136,00;7.230,70;9,90;1.096,04;10.277,83;0,00;1.014,35;3.197,30;11,35;172,35
22.03.2025 21:00;21:00;37.245,76;10.464,31;1.205,51;3.733,35;136,00;7.230,70;9,90;1.106,80;9.068,43;0,00;1.017,82;3.089,78;10,83;172,33
22.03.2025 22:00;22:00;37.425,21;10.433,90;1.202,37;3.733,35;136,00;7.230,70;9,90;1.115,98;9.482,64;0,00;1.012,73;2.886,38;8,95;172,31
22.03.2025 23:00;23:00;36.758,98;10.476,50;1.317,46;3.744,35;136,00;7.230,70;9,90;1.121,24;8.814,14;0,00;1.009,42;2.718,22;8,74;172,31
23.03.2025 00:00;00:00;33.365,28;9.078,24;1.408,06;3.760,35;133,00;7.185,50;9,50;1.124,17;6.840,14;0,00;998,04;2.644,34;9,73;174,21
23.03.2025 01:00;01:00;32.420,55;8.828,14;1.524,17;3.755,35;133,00;7.185,50;9,50;1.128,92;6.064,54;0,00;1.001,29;2.609,03;7,10;174,01
23.03.2025 02:00;02:00;30.904,81;8.430,61;1.668,88;3.707,35;133,00;7.185,50;9,50;1.133,18;4.909,24;0,00;1.001,22;2.545,02;7,30;174,01
23.03.2025 03:00;03:00;30.470,53;8.109,75;1.777,78;3.679,35;133,00;7.155,50;9,50;1.136,69;4.770,64;0,00;999,93;2.516,30;7,98;174,11
23.03.2025 04:00;04:00;30.989,48;8.111,30;1.881,78;3.714,35;133,00;7.155,50;9,50;1.140,44;5.282,84;0,00;999,77;2.377,84;9,11;174,05
