Tarih,Saat,Doğalgaz,Barajlı,Linyit,Akarsu,İthal Kömür,Rüzgar,Güneş,Fuel Oil,Jeotermal,Biyokütle,PTF (TL/MWH),Yük Tahmin Planı (MWh)
07.07.2025,11:00,10595.1,3351.66,4753.49,1539.73,10102.62,1760.47,3266.16,90.26,973.26,943.66,"2,800.00","47,751.00"
07.07.2025,12:00,9365.13,3498.37,4755.94,1425.68,10094.5,1895.07,3318.12,85.26,930.53,927.55,"1,999.98","47,420.00"
07.07.2025,13:00,10196.48,4005.28,4636.92,1446.9,10076.99,2195.89,3289.38,92.96,906.36,944.12,"2,747.01","47,975.00"
07.07.2025,14:00,10845.64,5208.38,4789.33,1570.05,10067.08,2628.24,3214.31,90.39,889.65,947.19,"2,777.01","48,873.00"
07.07.2025,15:00,11536.65,5483.43,4759.36,1563.68,10095.05,2963.16,3066.27,93.16,884.17,933.51,"3,084.01","48,407.00"
07.07.2025,16:00,12650.85,6770.71,4863.79,1692.35,10124.81,3292.4,2846.77,93.24,889.22,948.67,"3,241.70","48,175.00"
07.07.2025,17:00,13336.02,8488.41,4768.01,1867.87,10099.55,3584.06,2318.93,95.33,923.13,950.01,"3,399.54","47,696.00"
07.07.2025,18:00,14508.46,10005.9,4658.72,2026.38,10117.13,3784.89,1159.11,93.95,939.51,953.67,"3,357.00","46,523.00"
07.07.2025,19:00,14668.12,11916.13,4695.01,2328.13,10109.69,3739.89,203.16,92.19,966.73,964.6,"3,399.55","46,481.00"
07.07.2025,20:00,14915.99,12864.04,4698.28,2545.22,10093.27,3710.68,3.36,93.33,1006.31,971.48,"3,399.55","46,971.00"
07.07.2025,21:00,14628.37,13337.25,4599.91,2562.27,10112.59,3448.21,0.02,93.69,1055.84,984.54,"3,399.55","46,702.00"
07.07.2025,22:00,14727.74,12341.08,4630.57,2294.24,10118.91,2712.26,0.02,93.72,1076.75,993.32,"3,399.54","45,396.00"
07.07.2025,23:00,14648.17,11004.13,4676.97,2040.34,10110.02,2261.35,0.01,93.05,1100.73,966.69,"3,357.00","43,744.00"
08.07.2025,00:00,14789.6,8611.9,4714.81,1765.15,10069.79,1929.21,0.02,92.51,1119.55,964.73,"3,233.00","41,394.00"
08.07.2025,01:00,14834.75,6879.83,4721.98,1665.39,9962.68,1655.13,0.02,91.69,1136.26,965.1,"3,155.47","39,694.00"
08.07.2025,02:00,14654.03,5895.12,4770.45,1553.27,9920.41,1485.43,0.02,91.83,1158.57,955.42,"3,058.60","37,965.00"
08.07.2025,03:00,14590.38,4586.84,4786.33,1551.06,9924.86,1336.3,0.02,91.89,1168.42,940.71,"3,233.01","36,994.00"
08.07.2025,04:00,14328.04,4126.06,4718.38,1481.25,9933.5,1314.8,1.47,91.62,1178.15,938.43,"3,129.99","36,426.00"
08.07.2025,05:00,13975.24,3340,4698.8,1434.59,9917.87,1318.48,55.71,76.99,1191.63,944.17,"3,149.00","35,415.00"
08.07.2025,06:00,12948.04,2248.82,4710.31,1422.17,9957.55,1301.23,702.68,74.31,1191.17,929.41,"3,032.45","34,889.00"
08.07.2025,07:00,11553.06,2279.07,4722.16,1297.19,9846.15,1307.9,1987.39,75.3,1162.05,919.13,"2,744.78","36,459.00"
08.07.2025,08:00,12308.58,3551.16,4720.51,1614.89,10013.17,1213.5,2636.56,79.38,1123.35,924.42,"3,199.99","42,276.00"
08.07.2025,09:00,12473.61,3933.7,4622.37,1625.57,10083.72,1136.04,2924.38,79.97,1090.89,907.09,"3,090.01","45,017.00"
08.07.2025,10:00,12303.9,3675.14,4644.57,1517.09,10096.63,1156.1,3141.01,80.31,1023.21,915.98,"2,744.78","46,777.00"
08.07.2025,11:00,12241.38,3768.05,4691.98,1436.99,9535.82,1269.49,3227.41,80.58,985.12,918.8,"2,616.00","48,330.00"
08.07.2025,12:00,10936.33,3645.06,4691.64,1330.02,10148.12,1514.32,3280.88,71.15,949.25,915.61,"2,079.99","47,904.00"
08.07.2025,13:00,12003.4,3751.57,4726.71,1290.33,9566.63,1892.26,3274.63,79.77,915.97,914.56,"2,655.78","48,995.00"
08.07.2025,14:00,13032.43,4743.97,4484.11,1398.21,10128.83,2194.33,3140.98,81.97,902.94,913.81,"3,130.00","50,116.00"
08.07.2025,15:00,13344.91,5700.02,4428.9,1367.44,10104.52,2437.56,3050.93,83.24,889.01,909.51,"3,149.00","49,730.00"
08.07.2025,16:00,13687.37,7677.78,4436,1521.61,10100.41,2634.27,2788.98,80.18,885.1,898.87,"3,350.01","49,579.00"
08.07.2025,17:00,14234,9783.89,4414.69,1757.7,10070.29,2832.84,2210.72,78.16,890.71,909.78,"3,399.54","48,872.00"
08.07.2025,18:00,14573.87,11839.69,4510.94,1907.34,10085.41,2729.86,1091.53,78.73,915.46,912.48,"3,399.54","47,647.00"
08.07.2025,19:00,15067.74,13395.22,4532.61,2276.69,10089.84,2659.9,188.76,79.6,952.49,921.43,"3,400.00","47,565.00"
08.07.2025,20:00,15282.82,14505.6,4586.36,2500.12,10085.74,2565.28,3.14,78.78,978.61,918.28,"3,400.00","48,589.00"
08.07.2025,21:00,15280.73,14570.04,4632.64,2478.85,10092.83,2219.94,0.02,79.6,1010.26,933.42,"3,400.00","48,471.00"
08.07.2025,22:00,15607.84,12942.51,4578.68,2224.44,10082.33,1857.88,0.02,81.66,1044.26,933.72,"3,400.00","47,076.00"
08.07.2025,23:00,15795.88,11185.43,4556.16,1964.04,10090.91,1637.56,0.01,90.78,1066.1,881.43,"3,399.54","45,294.00"
09.07.2025,00:00,15972.05,8529.14,4733.87,1725.4,10075.52,1614.18,0.02,81.17,1082.11,894.63,"3,399.55","43,082.00"
09.07.2025,01:00,15904.88,6555.04,4649.7,1690.21,10063.67,1560.47,0.02,95.97,1103.41,894.68,"3,399.54","41,014.00"
09.07.2025,02:00,15921.87,4715.47,4679.89,1701.78,10073.74,1594.52,0.02,94.75,1112.9,896.23,"3,360.00","39,825.00"
09.07.2025,03:00,15804.06,3757.44,4730.13,1499.07,10103.48,1583.24,0.02,100.04,1129.48,896.45,"3,399.54","38,774.00"
09.07.2025,04:00,15121.46,3468.37,4829,1424.05,10120.03,1627.52,1.29,93.13,1144.83,905.72,"3,399.54","38,257.00"
09.07.2025,05:00,14516.58,2781.93,4805.21,1372.83,10116.34,1638.26,49.18,89.42,1157.78,902.47,"3,399.54","37,117.00"
09.07.2025,06:00,12701.74,2408.58,4806.18,1354.74,10104.14,1702.02,680.03,86.6,1163.86,894.3,"3,280.00","36,339.00"
09.07.2025,07:00,11248.64,2385.18,4761.8,1325.31,10068.13,1648.14,1931.37,86.26,1140.83,887.18,"2,826.20","38,291.00"
09.07.2025,08:00,12770.15,3372.25,4797.72,1463.83,10067.11,1546.63,2648.04,93.34,1097.8,886.14,"2,990.99","44,381.00"
09.07.2025,09:00,12116.49,3757.06,4753.06,1519.12,10050.73,1377.6,2898.25,94.44,1043.69,869.13,"3,200.00","47,587.00"
09.07.2025,10:00,12032.67,3939.72,4702.39,1462.05,10082.92,1482.84,3117.38,93.89,999.65,868.34,"2,850.01","48,890.00"
09.07.2025,11:00,11354.56,4354.95,4713.19,1389.77,10080.36,1878.05,3276.24,93.43,964.04,864.19,"3,089.01","50,374.00"
09.07.2025,12:00,10203.06,4192.16,4589.85,1276.39,10084.9,2493.75,3267.28,92.74,931.19,847.77,"2,744.01","49,886.00"
09.07.2025,13:00,11374.89,4268.31,4533.88,1351.1,10092.95,2858.2,3225.34,93.9,900.94,848.09,"2,896.01","50,892.00"
09.07.2025,14:00,12035.7,4867.03,4488.05,1405.32,10034.02,3300.06,3190.75,93.93,884.4,837.62,"3,149.77","51,671.00"
09.07.2025,15:00,12624.13,5375.48,4301.67,1434.84,10080.95,3669.82,3057.95,94.14,881.25,838.15,"2,990.99","51,457.00"
09.07.2025,16:00,14163.31,6033.62,4214.85,1526.25,10079.51,4105.44,2727.4,91.82,880.4,850.39,"3,359.99","51,523.00"
09.07.2025,17:00,14809.35,8512.99,4101.28,1728.25,10082.62,4311.86,2179.56,92.7,896.42,876.37,"3,399.55","50,817.00"
09.07.2025,18:00,15600.64,10487.46,4127.52,1950.98,10098.02,4184.22,1064.5,92.43,914.61,906.43,"3,399.55","49,743.00"
09.07.2025,19:00,15808.07,12900.35,4144.44,2205.03,9979.74,3830.29,177.15,91.33,943.66,837.59,"3,400.00","49,740.00"
09.07.2025,20:00,15881.52,14341.47,4131.75,2411.52,9959.31,3526.2,3.67,93.52,983.11,824.32,"3,400.00","50,623.00"
09.07.2025,21:00,16102.66,14174.89,4216.45,2351.39,9976.26,3318.26,0.02,93.98,1016.6,873.93,"3,400.00","50,608.00"
09.07.2025,22:00,16282.57,12598.31,4397.69,2139.55,9964.06,3017.69,0.02,94.36,1042.96,899.11,"3,400.00","49,301.00"
09.07.2025,23:00,16214.07,10615.56,4636.64,1994.96,9970.28,2970.97,0.01,93.6,1065.55,868.95,"3,399.55","47,481.00"
10.07.2025,00:00,16119.95,7928.92,4730.54,1752.66,10001.58,3210.35,0.33,92.89,1085.83,900.22,"3,400.00","45,650.00"
10.07.2025,01:00,15637.21,5201.75,4806.98,1637.92,10042.96,3714.37,0.02,91.76,1097.52,913.39,"3,399.54","43,713.00"
10.07.2025,02:00,14588.08,4156.05,4858.99,1579.83,10097.76,4066.36,0.02,91.74,1126.04,917.78,"3,200.00","42,028.00"
10.07.2025,03:00,13513.87,3718.17,4905.73,1486.95,10113.3,4300.28,0.02,91.05,1115.73,921.62,"3,150.01","40,451.00"
10.07.2025,04:00,12467.45,3413.85,4908.11,1437.43,10118.15,4721.75,1.54,91.22,1148.87,925.84,"2,920.00","39,686.00"
10.07.2025,05:00,11541.63,3013.01,4855.43,1345.05,10125.54,4869.37,45.89,93.72,1129.23,925.94,"2,498.01","38,624.00"
10.07.2025,06:00,10353.77,2184.47,4866.56,1355.64,10118.66,4830.93,638.98,87.1,1151.5,927.2,"2,616.00","37,597.00"
10.07.2025,07:00,9524.28,2090.37,4898.92,1321.14,10142.6,4502.46,1807.21,87.94,1130.14,936.51,"2,350.01","39,771.00"
10.07.2025,08:00,10200.07,3382.25,5018.7,1525.57,10154.71,4291.2,2544.08,92.41,1095.67,934.87,"3,250.01","45,892.00"
10.07.2025,09:00,10122.45,4033.34,5063.05,1486.05,10144.52,3729.86,2882.42,92.77,1058.46,911.77,"3,164.06","49,164.00"
10.07.2025,10:00,9245.24,4272.46,4828.02,1413.75,10132.51,3405.51,3117.03,92.08,1019.27,899.98,"2,999.00","50,918.00"
10.07.2025,11:00,8858.89,5100.54,4559.14,1412.99,10125.68,3155.81,3245.78,91.77,977.13,896.46,"2,741.01","51,365.00"
10.07.2025,12:00,8237.27,4814.07,4579.91,1277.44,10146.74,3100.46,3278.69,86.76,947.67,892.98,"1,399.99","51,476.00"
10.07.2025,13:00,9301.85,4639,4575.59,1391.03,10114.62,3385.06,3164.55,91.24,933.14,892.81,"2,741.00","51,976.00"
10.07.2025,14:00,10107.16,5260.76,4569.57,1444.86,10126.38,3946.08,3084.62,91.48,925.71,904.61,"3,114.23","53,209.00"
10.07.2025,15:00,10812.33,5368.39,4596.78,1351.07,10130.79,4417.52,3016.78,91.75,922.7,918.91,"2,998.01","51,796.00"
10.07.2025,16:00,11683.75,6483.92,4556.67,1437.6,10128.58,4756.54,2737.94,90.78,932.3,919.17,"2,980.31","51,625.00"
10.07.2025,17:00,13686.42,7541.57,4521.31,1557.87,10124.29,5009.29,2140.93,90.73,953.52,906.8,"2,880.00","51,160.00"
10.07.2025,18:00,15027.21,8323.68,4503.73,1845.99,10121.45,5245.64,1033.87,91.53,971.32,911.11,"3,190.01","50,648.00"
10.07.2025,19:00,15301.55,10029.58,4402.92,2154.53,10116.17,5268.51,182.75,92.63,991.76,935.2,"3,399.54","50,712.00"
10.07.2025,20:00,15331.56,11383.88,4344.29,2396.92,10104.87,5237.45,2.37,92.57,1030.16,948.44,"3,399.54","51,469.00"
10.07.2025,21:00,15163.74,11098.21,4460.49,2245.06,10115.5,5461.27,0.02,92.28,1054.69,958.48,"3,399.55","50,952.00"
10.07.2025,22:00,15132.05,9838.12,4483.13,2023.18,10120.64,5526.62,0.02,92.92,1078.61,951.39,"3,331.01","49,743.00"
10.07.2025,23:00,15075.59,8184.99,4398.87,1910.48,10130.43,5376.36,0.01,92.79,1100.13,935.45,"2,793.00","47,932.00"
11.07.2025,00:00,14463.6,6696.34,4336.29,1662.37,10123.66,5472.46,0.02,94.58,1118.72,931.88,"3,372.34","45,167.00"
11.07.2025,01:00,13704.5,5254.6,4377.81,1567.09,10119.46,5553.01,0.02,93.19,1131.21,924.21,"3,200.00","43,053.00"
11.07.2025,02:00,12242.8,4335.16,4555.43,1511.31,10109.67,5826.09,0.02,93.64,1143.61,921.94,"2,997.02","41,409.00"
11.07.2025,03:00,11771.71,3629.64,4603.46,1388.98,10081.34,5996.38,0.02,93.2,1154.46,921.5,"2,987.00","40,088.00"
11.07.2025,04:00,10928.86,3233.97,4601.35,1400.77,10088.25,6232.27,1.5,92.71,1166.18,931.62,"2,987.00","39,290.00"
11.07.2025,05:00,10318.7,2563.18,4412.27,1383.28,10084.93,6482.24,37.46,90.92,1172.61,931.13,"3,150.00","38,059.00"
11.07.2025,06:00,8887.5,2159.64,4385.76,1313.03,10092.35,6501.44,455.44,88.87,1176.95,932.99,"2,800.01","37,044.00"
11.07.2025,07:00,7899.02,2408.76,4406,1259.56,10064.88,5938.62,1242.81,79.78,1156.31,934.63,"1,719.99","38,633.00"
11.07.2025,08:00,8565.93,3940.23,4392.88,1583.37,10068.56,5649.28,2577.03,91.3,1121.76,927.88,"3,350.01","45,244.00"
11.07.2025,09:00,8398.11,4721.39,4401.91,1565.98,10081.55,5321.47,2870.35,94.42,1092.72,942.74,"3,173.02","48,234.00"
11.07.2025,10:00,8062.53,4394.06,4392.01,1431.13,10021.78,4859.37,3066.03,94.27,1060.5,952.74,"2,880.00","49,913.00"
11.07.2025,11:00,7516.34,4902.79,4392.22,1432.27,9851.86,4696.48,3160.35,95.24,1035.54,949.41,"2,970.00","51,023.00"
11.07.2025,12:00,6385.7,4832.9,4202.86,1227.85,9916.37,4839.45,3168.4,85.62,1004.43,955.21,"1,719.99","50,457.00"
11.07.2025,13:00,6387.85,4994.87,4099.26,1231.37,9903.49,5107.82,3146.9,86.37,979.14,943.35,"1,900.00","51,059.00"
11.07.2025,14:00,8051.04,5858.78,4060.37,1458.39,9896.33,5434.69,3055.38,92.66,963.01,934.19,"3,125.01","52,250.00"
11.07.2025,15:00,8755.63,6294.52,4050.53,1391.18,10045.17,5959.49,2946.58,92.39,958.55,900.84,"3,125.00","51,576.00"
11.07.2025,16:00,9689.02,7567.97,4052.88,1479.3,10054.52,6501.29,2701.71,91.87,958.31,900.86,"3,000.00","51,411.00"
11.07.2025,17:00,11405.19,8734.34,4032.76,1535.81,10043.53,6601.08,2155.56,90.86,971.32,913.46,"3,125.00","50,806.00"
11.07.2025,18:00,12774.44,9892.51,3935.34,1633.84,10088.38,6619.04,1047.31,90.63,992.19,905.55,"2,498.01","50,159.00"
11.07.2025,19:00,14032.03,10450.08,3966.62,1862.08,9956.8,6548.69,175.46,90.38,1018.69,902.01,"3,300.01","50,460.00"
11.07.2025,20:00,13835.2,12756.14,3953.07,2152.97,8961.74,6389.39,3.13,90.99,1045.89,920.41,"3,399.54","51,532.00"
11.07.2025,21:00,13922.63,13102.45,3867.01,2136.68,9055.84,6207.82,0.02,91.56,1069.11,923.26,"3,399.55","51,465.00"
11.07.2025,22:00,14548.92,10322.84,4043.94,1951.12,9980.82,5923.57,0.01,92.28,1095.63,920.03,"3,388.33","49,866.00"
11.07.2025,23:00,14368.05,9171.49,4064.63,1773.31,10137.29,5483.99,0.01,92.05,1113.06,912.47,"3,200.01","45,769.00"
12.07.2025,00:00,14222.78,7564.97,4148.69,1688.58,10032.7,4895.54,0.01,92.86,1128.87,928.77,"3,360.00","43,622.00"
12.07.2025,01:00,13379.13,7032.18,4102.16,1582.08,10027.28,4459.17,0.01,92.95,1139.53,907.36,"3,299.99","41,657.00"
12.07.2025,02:00,12971.26,6054.34,3999.58,1543.71,10021.6,4240.23,0.01,92.5,1153.01,906.73,"3,150.00","39,967.00"
12.07.2025,03:00,12990.48,4931.54,4101.64,1510,10024.92,4137.4,0.01,93.13,1166.51,918.17,"2,787.77","38,861.00"
12.07.2025,04:00,12319,4376.95,4212.44,1473.47,10018.21,4323.94,1.22,91.66,1177,929.3,"3,050.77","37,991.00"
12.07.2025,05:00,11197.87,3647.99,4157.1,1485.02,10024.3,4636.81,37.66,90.99,1187.97,915.59,"3,200.00","36,706.00"
12.07.2025,06:00,9490.25,3022.59,4285.74,1421.98,10034.22,4770.3,594.2,89.16,1185.53,919.77,"3,399.45","35,615.00"
12.07.2025,07:00,7063.86,2908.84,4303.6,1358.65,10011.28,4853.33,1810.22,89.19,1169.81,899.26,"2,998.01","36,680.00"
12.07.2025,08:00,6428.75,3481.68,4322.75,1426.95,10003.8,4977.18,2554.35,92.13,1140.13,912.13,"2,900.00","40,595.00"
12.07.2025,09:00,5664.68,3948.06,4300.62,1410.42,10006.1,5187.52,2889.93,82.13,1102.43,914.35,"1,900.00","43,173.00"
12.07.2025,10:00,4787.65,4326.91,4241.55,1348.77,9927.68,5108.29,3082.26,82.84,1062.17,910.27,"1,399.99","45,137.00"
12.07.2025,11:00,4524.06,5036.77,4198.27,1313.31,9468.24,4975.61,3185.61,83.1,1030.2,901.57,"1,399.99","46,385.00"
12.07.2025,12:00,4402.18,5429.06,4160.93,1320.8,7889.48,4938.07,3203.96,83.26,1000.27,913.97,"1,385.00","46,100.00"
12.07.2025,13:00,4661.23,5931.33,4203.53,1369.14,8048.8,5229.47,3149.4,83.86,968.69,915.82,"1,400.00","46,620.00"
12.07.2025,14:00,4267.84,6019.78,4293.26,1352.65,9422.63,5576.05,3048.68,83.69,953.65,916.05,"1,500.02","47,115.00"
12.07.2025,15:00,4621.35,6344.45,4295.23,1309.83,9736.4,5931.61,2898.6,84.21,943.82,909.01,"1,578.56","46,975.00"
12.07.2025,16:00,5868.67,6911.37,4303.1,1333.37,9848.24,6365.35,2635.07,86.68,937.84,901.01,"1,940.10","46,575.00"
12.07.2025,17:00,8635.55,7287.86,4298.49,1515.74,9824.23,6601.81,2111.28,90.33,949.5,913.01,"3,000.00","46,420.00"
12.07.2025,18:00,11430.77,8930.53,4291.37,1589.39,9989.23,6606.42,1026.61,91.79,967.05,904.38,"2,990.00","45,884.00"
12.07.2025,19:00,12790.4,10121.86,4286.92,1824.5,10030.82,6644.01,165.74,89.51,992.84,920.54,"3,348.47","46,130.00"
12.07.2025,20:00,12710.95,11299.16,4330.64,2072.24,10031.52,6853.98,1.98,91.63,1017.86,940.32,"3,399.45","46,887.00"
12.07.2025,21:00,12406.05,11228.12,4345.52,2162.18,10028.2,7000.1,0.02,92.72,1050.7,944.91,"3,399.45","46,465.00"
12.07.2025,22:00,12389.36,9970.69,4371.31,1881,10035.74,6879.5,0.01,93.98,1068.81,942.05,"3,143.80","45,613.00"
12.07.2025,23:00,11885.58,9069.76,4383.35,1629.29,10043.4,6351.99,0.01,92.92,1069.16,919.29,"2,913.63","44,088.00"
13.07.2025,00:00,11926.1,6823.4,4349.26,1613.31,10064.25,6090.47,0.01,91.92,1088.11,908.85,"3,300.00","40,053.00"
13.07.2025,01:00,11039.8,6093.99,4342.29,1558.97,10110.95,5811.73,0.01,91.29,1110.56,912.48,"3,299.99","38,358.00"
13.07.2025,02:00,10199.6,5289.09,4397.09,1491.07,10130.45,5776.21,0.01,91.87,1123.04,917.79,"3,198.10","36,656.00"
13.07.2025,03:00,9790.04,4422.61,4445.53,1480.17,10021.21,5873,0.01,91.34,1137.7,923.13,"3,050.00","35,491.00"
13.07.2025,04:00,8939.57,4101.03,4513.13,1494.54,10013.51,5965.33,1.43,91.95,1150.16,925.93,"2,919.99","34,641.00"
13.07.2025,05:00,7731.25,3279.87,4737.67,1383.19,10014,6219.29,35.26,89.71,1156.42,926.36,"2,603.64","33,481.00"
13.07.2025,06:00,5531.46,2456.97,4708.85,1402.6,10006.69,6499.65,579.28,87.89,1160.14,924.09,"3,180.01","31,914.00"
13.07.2025,07:00,4001.82,2123.24,4529.35,1080.94,9204.48,6375.68,1750.36,78.65,1141.1,902.11,"2,200.00","31,748.00"
13.07.2025,08:00,3035.68,3336.13,4395.24,1040.8,6312.04,6340.58,2479.09,81.43,1105.47,886.4,"1,015.10","32,719.00"
13.07.2025,09:00,2620.57,2952.88,4277.66,948.87,5292.1,6379.24,2857.94,82.94,1073.87,881.71,"1,343.10","34,435.00"
13.07.2025,10:00,2721.04,2912.63,4256.15,985.34,4686.07,6622.66,3076.52,82.53,1032.36,892.23,532.39,"36,007.00"
13.07.2025,11:00,2638.21,2575.35,4253.27,879.04,4556.49,6914.16,3130.58,83.48,993.15,890.95,251.01,"37,129.00"
13.07.2025,12:00,2641.75,2498.9,4222.37,857.36,4558.84,7044.99,3125.72,82.38,960.8,903.91,300.00,"38,337.00"
13.07.2025,13:00,2746.56,3543.37,4189.53,933.46,4698.53,7067.34,3085.3,82.23,941.8,914.9,"1,000.00","39,351.00"
13.07.2025,14:00,2973.36,4143.66,4196.2,898.86,4664.48,7272.21,2958.16,83.47,924.78,920.2,501.01,"39,485.00"
13.07.2025,15:00,3149.4,5061.41,4275.06,881.6,5125.15,7557.18,2829.48,82.75,912.53,926.5,500.00,"40,116.00"
13.07.2025,16:00,3287.58,5819.28,4399.7,1116.7,7215.01,7736.83,2515.96,84.83,904.48,925.65,"1,599.99","39,600.00"
13.07.2025,17:00,4907.72,5942.92,4472.92,1182.85,9065.34,7791.82,1939.36,90.86,915.27,938.69,"2,770.16","40,705.00"
13.07.2025,18:00,8814.33,6473.91,4491.82,1437.63,9610.67,7974.63,859.53,91.8,929.06,951.1,"3,339.98","41,484.00"
13.07.2025,19:00,9806.45,7583.77,4564.9,1807.2,10000.5,8227.73,152.05,90.65,952.77,939.05,"3,399.46","42,394.00"
13.07.2025,20:00,10067.96,8780.53,4600.95,1884.98,10034.41,8289.52,1.67,91.17,980.07,956.78,"3,400.00","43,702.00"
13.07.2025,21:00,9685.33,9388.18,4648.15,1900.05,10040.49,8378.27,0.01,92.29,1003.68,963.95,"3,399.99","42,876.00"
13.07.2025,22:00,9604.69,8670.46,4670.58,1728.87,10036.26,8270.8,0.01,92.66,1024.62,962.09,"3,399.45","42,762.00"
13.07.2025,23:00,9658.79,7897.27,4557.43,1583.53,10051.38,7898.63,0.01,92.79,1038.94,953.48,"3,299.99","41,999.00"
14.07.2025,00:00,9144.76,7333.54,4435.06,1455.89,10042.33,7452.04,0.01,94.04,1060.64,956.61,"3,130.00","42,633.00"
14.07.2025,01:00,8575.59,6016.41,4592,1339.51,10040.27,7347.08,0.01,93.13,1077.29,949.03,"2,900.01","40,050.00"
14.07.2025,02:00,7670.86,5227.99,4654.1,1344.53,10031.64,7374.83,0.01,91.86,1093.95,947.13,"2,842.52","38,237.00"
14.07.2025,03:00,7133.08,4698.98,4789.36,1261.74,10046.68,7182.06,0.01,92.64,1110.33,942.96,"2,898.01","36,931.00"
14.07.2025,04:00,6693.51,4336.95,4846.47,1285.32,10044.72,7042.13,1.27,92.66,1119.67,949.51,"3,060.59","36,098.00"
14.07.2025,05:00,5813.37,3779.33,4855.74,1275.31,9951.4,7168.81,33.98,89.13,1124.88,948.73,"2,919.99","34,945.00"
14.07.2025,06:00,5018.67,2737.57,4879.24,1193.63,10056.48,7272.84,507.09,77.7,1123.76,941.66,"2,274.99","34,303.00"
14.07.2025,07:00,4450.41,2892.71,4842.47,1185.91,9838.2,7228.39,1335.24,89.88,1109.47,951.56,"1,399.99","36,648.00"
14.07.2025,08:00,5356.1,4411.17,4835.18,1530.72,9635.22,6981.73,2368.95,92,1076.39,966.43,"3,319.99","44,179.00"
14.07.2025,09:00,5045.6,4877.38,4807.15,1574.99,10049.2,6854.26,2826.39,91.51,1046.17,971.04,"3,299.99","48,213.00"
14.07.2025,10:00,4637.44,4959.64,4817.86,1374.57,10051.41,6914.3,3015.61,92.04,1007.33,969.3,"2,956.02","49,880.00"
14.07.2025,11:00,4484.7,4991.26,4791.14,1348.17,9901.97,6947.33,3079.73,91.33,972.58,964.38,"2,599.00","51,399.00"
14.07.2025,12:00,4211.01,4937.56,4739.42,1161.06,9489.23,7161.57,3059.3,85.12,943.68,957.14,"1,379.79","50,958.00"
14.07.2025,13:00,5206.58,5286.17,4726.78,1308.29,9661.28,7281.71,2887.11,90.42,921.01,946.85,"2,790.01","51,752.00"
14.07.2025,14:00,6293.67,5804.07,4738.85,1376.58,9879,7565.37,2889.57,90.46,911.77,958.47,"3,188.88","53,464.00"
14.07.2025,15:00,7428.29,6306.3,4744.06,1283.8,10037.5,7765.15,2552.23,90.43,906.39,951.44,"2,600.00","53,022.00"
14.07.2025,16:00,9248.48,6973.39,4679.33,1427.47,10068.82,7872.11,2122.75,90.21,903.85,953.65,"3,177.49","52,835.00"
14.07.2025,17:00,10934.98,7752.97,4620.54,1497.86,10060.63,8110.19,1734.08,90.37,910.11,954.82,"3,200.01","51,920.00"
14.07.2025,18:00,11832.2,8552.82,4669.66,1630.09,10064.2,8249.22,865.18,89.67,930.74,952.78,"3,399.45","50,294.00"
14.07.2025,19:00,11291.38,10381.92,4708.29,1831.57,10073.84,8242.95,126.97,89.96,957.79,945.21,"3,399.46","50,030.00"
14.07.2025,20:00,11343.05,11600.04,4751.34,2103.23,10054.34,8199.83,1.9,92.14,990.53,952.74,"3,399.46","51,029.00"
14.07.2025,21:00,11409.1,11028.53,4790.29,2047.03,10070.15,8464.29,0.01,92.34,1017.07,949.87,"3,399.45","50,799.00"
14.07.2025,22:00,10932.87,10035.77,4816.31,1783.05,10098.03,8347.81,0.01,92.27,1035.7,953.51,"3,099.01","49,279.00"
14.07.2025,23:00,10460.16,9128.48,4765.62,1534.79,10083.29,7912.78,0.01,91.97,1049.08,959.31,"2,850.00","47,493.00"
15.07.2025,00:00,10743.53,6585.09,4798.64,1543.17,10036.75,7553.02,0,91.22,1065.96,946.75,"3,230.00","41,202.00"
15.07.2025,01:00,10089.54,5218.47,4884.55,1487.94,10038.97,7243.38,0,92.62,1080.52,935.97,"3,155.00","38,983.00"
15.07.2025,02:00,9455.36,4331.49,4931.58,1343.15,10036.58,7202.11,0,92.77,1097.82,947.75,"2,910.11","37,268.00"
15.07.2025,03:00,8502.12,3896.53,4956.03,1319.17,10012.34,7325.52,0,92.98,1107.45,946.77,"2,919.99","36,106.00"
15.07.2025,04:00,8032.2,3549.25,4932.34,1313.8,9993.47,7292.87,1.13,92.78,1121.7,953.98,"2,783.64","35,363.00"
15.07.2025,05:00,7039.41,3088.64,4707.4,1315.76,10014.98,7355.02,23.67,89.97,1128.42,945.08,"2,932.01","33,902.00"
15.07.2025,06:00,5701.85,2459.23,4670.45,1274.73,10013.65,7382.6,455.37,88.29,1134.39,940.85,"2,843.00","33,399.00"
15.07.2025,07:00,4414.72,2517.85,4513.02,1099.62,9848.11,7103.52,1601.7,79.9,1119.17,939.07,"1,399.99","35,613.00"
15.07.2025,08:00,4021.72,3403.53,4469.73,1216.58,9357.25,7051.23,2331.31,84.13,1086.95,957.01,"1,599.98","40,728.00"
15.07.2025,09:00,3916.05,3808.87,4400.38,1159.27,9002.67,7043.39,2666.63,83.93,1054.16,946.62,"1,599.98","44,643.00"
15.07.2025,10:00,4017.28,4072.51,4362.37,1023.02,9073.07,7147.11,2783.12,83.61,1020.65,943.72,"1,401.00","46,959.00"
15.07.2025,11:00,3771.18,3943.34,4360.76,1049.46,9241.93,7170.36,2852.75,92.89,987.79,954.22,"1,600.00","48,532.00"
